"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
46.060,0.5447,0.427,0.135
46.080,0.5533,0.430,0.084
46.100,0.5619,0.431,0.017
46.120,0.5707,0.430,-0.025
46.140,0.5791,0.429,-0.025
46.160,0.5878,0.429,-0.017
46.180,0.5964,0.429,-0.025
46.200,0.6050,0.428,-0.042
46.220,0.6135,0.427,-0.051
46.240,0.6221,0.426,-0.051
46.260,0.6306,0.425,-0.051
46.280,0.6391,0.424,-0.059
46.300,0.6475,0.423,-0.076
46.320,0.6560,0.421,-0.093
46.340,0.6644,0.419,-0.109
46.360,0.6728,0.417,-0.135
46.380,0.6811,0.414,-0.160
46.400,0.6894,0.410,-0.168
46.420,0.6975,0.407,-0.177
46.440,0.7056,0.404,-0.219
46.460,0.7137,0.399,-0.295
46.480,0.7216,0.392,-0.371
46.500,0.7294,0.384,-0.429
46.520,0.7370,0.375,-0.480
46.540,0.7444,0.365,-0.522
46.560,0.7516,0.354,-0.556
46.580,0.7586,0.343,-0.589
46.600,0.7653,0.330,-0.623
46.620,0.7718,0.317,-0.657
46.640,0.7780,0.304,-0.682
46.660,0.7840,0.290,-0.699
46.680,0.7897,0.276,-0.716
46.700,0.7950,0.262,-0.733
46.720,0.8001,0.247,-0.758
46.740,0.8049,0.231,-0.792
46.760,0.8093,0.215,-0.842
46.780,0.8135,0.198,-0.909
46.800,0.8173,0.179,-0.952
46.820,0.8207,0.159,-0.943
46.840,0.8236,0.140,-0.901
46.860,0.8263,0.123,-0.867
46.880,0.8286,0.106,-0.859
46.900,0.8305,0.089,-0.867
46.920,0.8321,0.072,-0.893
46.940,0.8334,0.054,-0.926
46.960,0.8343,0.034,-0.935
46.980,0.8348,0.015,-0.909
47.000,0.8349,-0.002,-0.884
47.020,0.8346,-0.019,-0.893
47.040,0.8342,-0.037,-0.918
47.060,0.8332,-0.057,-0.918
47.080,0.8319,-0.075,-0.893
47.100,0.8302,-0.092,-0.859
47.120,0.8282,-0.109,-0.825
47.140,0.8258,-0.125,-0.800
47.160,0.8231,-0.140,-0.800
47.180,0.8202,-0.157,-0.817
47.200,0.8169,-0.174,-0.808
47.220,0.8132,-0.190,-0.766
47.240,0.8093,-0.204,-0.741
47.260,0.8051,-0.218,-0.749
47.280,0.8006,-0.234,-0.758
47.300,0.7957,-0.250,-0.733
47.320,0.7905,-0.264,-0.691
47.340,0.7852,-0.277,-0.665
47.360,0.7795,-0.290,-0.648
47.380,0.7735,-0.303,-0.632
47.400,0.7673,-0.315,-0.615
47.420,0.7609,-0.327,-0.606
47.440,0.7543,-0.340,-0.589
47.460,0.7473,-0.352,-0.539
47.480,0.7402,-0.362,-0.463
47.500,0.7328,-0.370,-0.396
47.520,0.7254,-0.377,-0.362
47.540,0.7178,-0.384,-0.337
47.560,0.7100,-0.391,-0.295
47.580,0.7021,-0.396,-0.227
47.600,0.6941,-0.400,-0.152
47.620,0.6861,-0.402,-0.084
47.640,0.6780,-0.403,-0.034
47.660,0.6700,-0.403,-0.017
47.680,0.6618,-0.403,-0.017
47.700,0.6538,-0.404,-0.017
47.720,0.6457,-0.404,-0.008
47.740,0.6376,-0.404,-0.008
47.760,0.6296,-0.404,-0.025
47.780,0.6215,-0.405,-0.034
47.800,0.6133,-0.406,-0.025
47.820,0.6052,-0.406,-0.008
47.840,0.5971,-0.406,-0.008
47.860,0.5890,-0.406,-0.017
47.880,0.5808,-0.407,-5.773E-13
47.900,0.5727,-0.407,0.059
47.920,0.5645,-0.405,0.143
47.940,0.5565,-0.401,0.202
47.960,0.5485,-0.396,0.219
47.980,0.5406,-0.392,0.211
48.000,0.5328,-0.388,0.202
48.020,0.5251,-0.384,0.219
48.040,0.5174,-0.380,0.269
48.060,0.5099,-0.374,0.345
48.080,0.5024,-0.366,0.413
48.100,0.4952,-0.357,0.455
48.120,0.4882,-0.348,0.497
48.140,0.4813,-0.338,0.556
48.160,0.4746,-0.325,0.615
48.180,0.4683,-0.312,0.648
48.200,0.4621,-0.299,0.657
48.220,0.4563,-0.286,0.648
48.240,0.4507,-0.273,0.648
48.260,0.4454,-0.261,0.674
48.280,0.4403,-0.247,0.724
48.300,0.4355,-0.231,0.766
48.320,0.4311,-0.215,0.775
48.340,0.4268,-0.200,0.783
48.360,0.4231,-0.185,0.808
48.380,0.4194,-0.168,0.842
48.400,0.4163,-0.151,0.851
48.420,0.4135,-0.133,0.842
48.440,0.4110,-0.117,0.851
48.460,0.4088,-0.100,0.884
48.480,0.4070,-0.082,0.918
48.500,0.4055,-0.063,0.918
48.520,0.4044,-0.044,0.901
48.540,0.4038,-0.027,0.893
48.560,0.4033,-0.009,0.901
48.580,0.4033,0.009,0.901
48.600,0.4038,0.027,0.893
48.620,0.4044,0.044,0.901
48.640,0.4055,0.063,0.909
48.660,0.4070,0.082,0.901
48.680,0.4088,0.099,0.867
48.700,0.4110,0.116,0.834
48.720,0.4134,0.132,0.817
48.740,0.4163,0.149,0.817
48.760,0.4193,0.165,0.834
48.780,0.4228,0.182,0.834
48.800,0.4266,0.199,0.808
48.820,0.4308,0.214,0.766
48.840,0.4352,0.229,0.724
48.860,0.4399,0.244,0.682
48.880,0.4450,0.257,0.648
48.900,0.4502,0.269,0.648
48.920,0.4557,0.282,0.657
48.940,0.4615,0.296,0.640
48.960,0.4676,0.308,0.598
48.980,0.4739,0.319,0.564
49.000,0.4803,0.330,0.547
49.020,0.4871,0.342,0.514
49.040,0.4940,0.352,0.455
49.060,0.5012,0.360,0.387
49.080,0.5085,0.367,0.328
49.100,0.5158,0.373,0.278
49.120,0.5234,0.378,0.227
49.140,0.5310,0.382,0.185
49.160,0.5386,0.385,0.160
49.180,0.5464,0.388,0.143
49.200,0.5542,0.391,0.109
49.220,0.5621,0.393,0.042
49.240,0.5699,0.393,-0.025
49.260,0.5778,0.391,-0.051
49.280,0.5856,0.390,-0.034
49.300,0.5933,0.390,-0.008
49.320,0.6012,0.390,-0.008
49.340,0.6090,0.390,-0.025
49.360,0.6167,0.389,-0.042
49.380,0.6246,0.388,-0.051
49.400,0.6323,0.387,-0.051
49.420,0.6400,0.386,-0.059
49.440,0.6478,0.385,-0.076
49.460,0.6554,0.383,-0.093
49.480,0.6631,0.381,-0.109
49.500,0.6707,0.379,-0.135
49.520,0.6782,0.376,-0.168
49.540,0.6857,0.372,-0.194
49.560,0.6931,0.368,-0.202
49.580,0.7004,0.364,-0.211
49.600,0.7077,0.360,-0.244
49.620,0.7148,0.355,-0.303
49.640,0.7219,0.348,-0.371
49.660,0.7288,0.340,-0.421
49.680,0.7355,0.330,-0.455
49.700,0.7420,0.321,-0.497
49.720,0.7483,0.311,-0.547
49.740,0.7545,0.299,-0.598
49.760,0.7603,0.287,-0.623
49.780,0.7659,0.274,-0.632
49.800,0.7713,0.262,-0.640
49.820,0.7763,0.249,-0.648
49.840,0.7813,0.235,-0.674
49.860,0.7858,0.222,-0.699
49.880,0.7901,0.207,-0.724
49.900,0.7941,0.193,-0.741
49.920,0.7978,0.178,-0.749
49.940,0.8013,0.163,-0.758
49.960,0.8043,0.148,-0.758
49.980,0.8071,0.132,-0.775
50.000,0.8097,0.117,-0.817
50.020,0.8119,0.100,-0.867
50.040,0.8137,0.082,-0.909
50.060,0.8151,0.064,-0.943
50.080,0.8162,0.044,-0.977
50.100,0.8169,0.024,-1.002
50.120,0.8172,0.004,-1.002
50.140,0.8171,-0.016,-0.977
50.160,0.8166,-0.035,-0.918
50.180,0.8156,-0.054,-0.834
50.200,0.8144,-0.069,-0.775
50.220,0.8128,-0.083,-0.775
50.240,0.8111,-0.099,-0.808
50.260,0.8089,-0.116,-0.808
50.280,0.8064,-0.132,-0.766
50.300,0.8036,-0.147,-0.733
50.320,0.8006,-0.161,-0.724
50.340,0.7972,-0.176,-0.716
50.360,0.7935,-0.190,-0.699
50.380,0.7895,-0.203,-0.691
50.400,0.7854,-0.217,-0.699
50.420,0.7809,-0.231,-0.691
50.440,0.7761,-0.246,-0.657
50.460,0.7711,-0.258,-0.623
50.480,0.7658,-0.270,-0.598
50.500,0.7603,-0.282,-0.581
50.520,0.7545,-0.293,-0.556
50.540,0.7486,-0.304,-0.522
50.560,0.7424,-0.314,-0.480
50.580,0.7359,-0.323,-0.438
50.600,0.7294,-0.331,-0.404
50.620,0.7227,-0.340,-0.371
50.640,0.7158,-0.347,-0.328
50.660,0.7088,-0.353,-0.286
50.680,0.7017,-0.358,-0.244
50.700,0.6945,-0.363,-0.177
50.720,0.6872,-0.366,-0.101
50.740,0.6798,-0.366,-0.051
50.760,0.6725,-0.367,-0.042
50.780,0.6652,-0.368,-0.042
50.800,0.6577,-0.369,-0.025
50.820,0.6505,-0.369,-0.017
50.840,0.6431,-0.369,-0.017
50.860,0.6357,-0.370,-0.017
50.880,0.6283,-0.370,-0.017
50.900,0.6209,-0.370,-0.034
50.920,0.6135,-0.371,-0.059
50.940,0.6061,-0.373,-0.051
50.960,0.5986,-0.374,-5.468E-13
50.980,0.5910,-0.373,0.042
51.000,0.5836,-0.371,0.051
51.020,0.5762,-0.371,0.059
51.040,0.5688,-0.370,0.101
51.060,0.5613,-0.367,0.160
51.080,0.5542,-0.363,0.185
51.100,0.5469,-0.359,0.185
51.120,0.5397,-0.356,0.185
51.140,0.5327,-0.352,0.202
51.160,0.5257,-0.348,0.244
51.180,0.5188,-0.343,0.303
51.200,0.5120,-0.335,0.362
51.220,0.5053,-0.327,0.396
51.240,0.4989,-0.319,0.413
51.260,0.4926,-0.311,0.446
51.280,0.4864,-0.302,0.505
51.300,0.4804,-0.291,0.564
51.320,0.4747,-0.279,0.598
51.340,0.4693,-0.267,0.606
51.360,0.4641,-0.255,0.615
51.380,0.4591,-0.243,0.632
51.400,0.4544,-0.229,0.657
51.420,0.4499,-0.216,0.682
51.440,0.4458,-0.202,0.699
51.460,0.4418,-0.188,0.707
51.480,0.4382,-0.174,0.707
51.500,0.4348,-0.160,0.724
51.520,0.4318,-0.146,0.758
51.540,0.4290,-0.129,0.792
51.560,0.4266,-0.113,0.808
51.580,0.4245,-0.097,0.808
51.600,0.4227,-0.081,0.808
51.620,0.4213,-0.065,0.808
51.640,0.4202,-0.049,0.808
51.660,0.4193,-0.032,0.808
51.680,0.4188,-0.016,0.808
51.700,0.4187,0.000,0.808
51.720,0.4188,0.016,0.808
51.740,0.4193,0.032,0.800
51.760,0.4202,0.049,0.792
51.780,0.4213,0.064,0.792
51.800,0.4227,0.080,0.792
51.820,0.4244,0.096,0.783
51.840,0.4266,0.111,0.766
51.860,0.4289,0.126,0.766
51.880,0.4316,0.141,0.775
51.900,0.4346,0.158,0.766
51.920,0.4379,0.173,0.733
51.940,0.4415,0.187,0.691
51.960,0.4454,0.200,0.665
51.980,0.4495,0.213,0.648
52.000,0.4539,0.226,0.623
52.020,0.4586,0.238,0.589
52.040,0.4635,0.250,0.581
52.060,0.4686,0.261,0.598
52.080,0.4739,0.274,0.598
52.100,0.4795,0.286,0.556
52.120,0.4854,0.296,0.497
52.140,0.4914,0.305,0.455
52.160,0.4975,0.314,0.413
52.180,0.5040,0.322,0.362
52.200,0.5105,0.328,0.320
52.220,0.5171,0.334,0.286
52.240,0.5239,0.341,0.244
52.260,0.5308,0.345,0.194
52.280,0.5377,0.348,0.160
52.300,0.5446,0.351,0.152
52.320,0.5517,0.354,0.135
52.340,0.5588,0.357,0.093
52.360,0.5659,0.358,0.034
52.380,0.5732,0.358,-0.008
52.400,0.5802,0.357,-0.008
52.420,0.5874,0.357,0.000
52.440,0.5945,0.358,-0.008
52.460,0.6017,0.357,-0.042
52.480,0.6089,0.356,-0.076
52.500,0.6159,0.354,-0.084
52.520,0.6230,0.352,-0.067
52.540,0.6300,0.351,-0.034
52.560,0.6370,0.351,-0.017
52.580,0.6440,0.351,-0.025
52.600,0.6511,0.350,-0.051
52.620,0.6580,0.349,-0.084
52.640,0.6650,0.347,-0.126
52.660,0.6719,0.344,-0.168
52.680,0.6787,0.340,-0.194
52.700,0.6855,0.335,-0.202
52.720,0.6922,0.331,-0.202
52.740,0.6987,0.327,-0.219
52.760,0.7053,0.323,-0.261
52.780,0.7117,0.317,-0.312
52.800,0.7180,0.310,-0.354
52.820,0.7241,0.303,-0.396
52.840,0.7301,0.295,-0.446
52.860,0.7359,0.285,-0.480
52.880,0.7415,0.275,-0.488
52.900,0.7469,0.266,-0.505
52.920,0.7522,0.256,-0.556
52.940,0.7572,0.244,-0.606
52.960,0.7619,0.230,-0.632
52.980,0.7664,0.218,-0.640
53.000,0.7706,0.205,-0.640
53.020,0.7746,0.192,-0.632
53.040,0.7783,0.180,-0.632
53.060,0.7818,0.168,-0.665
53.080,0.7851,0.154,-0.707
53.100,0.7880,0.138,-0.724
53.120,0.7905,0.124,-0.716
53.140,0.7929,0.110,-0.707
53.160,0.7950,0.096,-0.707
53.180,0.7967,0.082,-0.716
53.200,0.7983,0.068,-0.741
53.220,0.7995,0.053,-0.775
53.240,0.8003,0.036,-0.800
53.260,0.8009,0.020,-0.800
53.280,0.8012,0.004,-0.775
53.300,0.8011,-0.011,-0.741
53.320,0.8007,-0.025,-0.724
53.340,0.8001,-0.039,-0.733
53.360,0.7991,-0.055,-0.749
53.380,0.7979,-0.070,-0.749
53.400,0.7963,-0.085,-0.733
53.420,0.7945,-0.099,-0.716
53.440,0.7923,-0.113,-0.699
53.460,0.7900,-0.127,-0.682
53.480,0.7872,-0.140,-0.665
53.500,0.7843,-0.154,-0.665
53.520,0.7812,-0.167,-0.674
53.540,0.7777,-0.181,-0.665
53.560,0.7739,-0.194,-0.640
53.580,0.7699,-0.206,-0.615
53.600,0.7656,-0.218,-0.606
53.620,0.7612,-0.230,-0.598
53.640,0.7564,-0.243,-0.573
53.660,0.7515,-0.254,-0.539
53.680,0.7462,-0.264,-0.514
53.700,0.7409,-0.274,-0.488
53.720,0.7353,-0.284,-0.446
53.740,0.7295,-0.292,-0.396
53.760,0.7236,-0.299,-0.362
53.780,0.7176,-0.306,-0.345
53.800,0.7113,-0.313,-0.312
53.820,0.7050,-0.319,-0.261
53.840,0.6986,-0.323,-0.219
53.860,0.6920,-0.327,-0.185
53.880,0.6855,-0.331,-0.143
53.900,0.6788,-0.333,-0.084
53.920,0.6720,-0.334,-0.034
53.940,0.6655,-0.334,-0.017
53.960,0.6587,-0.334,-0.017
53.980,0.6520,-0.335,-0.025
54.000,0.6454,-0.335,-0.034
54.020,0.6386,-0.337,-0.034
54.040,0.6319,-0.338,-0.025
54.060,0.6251,-0.338,-0.008
54.080,0.6183,-0.338,-0.008
54.100,0.6116,-0.338,-0.025
54.120,0.6049,-0.339,-0.034
54.140,0.5981,-0.340,-0.017
54.160,0.5913,-0.340,0.017
54.180,0.5845,-0.339,0.042
54.200,0.5777,-0.338,0.059
54.220,0.5710,-0.337,0.084
54.240,0.5642,-0.334,0.126
54.260,0.5576,-0.331,0.168
54.280,0.5510,-0.327,0.202
54.300,0.5445,-0.323,0.227
54.320,0.5380,-0.318,0.236
54.340,0.5317,-0.313,0.227
54.360,0.5256,-0.309,0.219
54.380,0.5194,-0.305,0.244
54.400,0.5133,-0.300,0.303
54.420,0.5074,-0.293,0.371
54.440,0.5015,-0.285,0.429
54.460,0.4960,-0.276,0.472
54.480,0.4905,-0.266,0.497
54.500,0.4853,-0.256,0.514
54.520,0.4803,-0.246,0.539
54.540,0.4755,-0.234,0.581
54.560,0.4709,-0.222,0.615
54.580,0.4666,-0.209,0.623
54.600,0.4625,-0.197,0.615
54.620,0.4587,-0.185,0.606
54.640,0.4551,-0.173,0.615
54.660,0.4518,-0.161,0.640
54.680,0.4487,-0.148,0.674
54.700,0.4459,-0.133,0.691
54.720,0.4433,-0.119,0.691
54.740,0.4412,-0.106,0.699
54.760,0.4391,-0.092,0.724
54.780,0.4374,-0.077,0.741
54.800,0.4361,-0.062,0.733
54.820,0.4350,-0.047,0.724
54.840,0.4341,-0.033,0.733
54.860,0.4336,-0.018,0.741
54.880,0.4334,-0.003,0.733
54.900,0.4335,0.011,0.724
54.920,0.4339,0.025,0.733
54.940,0.4345,0.040,0.749
54.960,0.4355,0.056,0.749
54.980,0.4368,0.071,0.733
55.000,0.4382,0.085,0.707
55.020,0.4402,0.099,0.674
55.040,0.4422,0.112,0.657
55.060,0.4447,0.124,0.665
55.080,0.4472,0.138,0.682
55.100,0.4501,0.153,0.665
55.120,0.4534,0.166,0.623
55.140,0.4568,0.177,0.606
55.160,0.4604,0.189,0.615
55.180,0.4643,0.202,0.615
55.200,0.4686,0.214,0.581
55.220,0.4729,0.225,0.539
55.240,0.4775,0.235,0.514
55.260,0.4824,0.246,0.505
55.280,0.4874,0.256,0.497
55.300,0.4926,0.266,0.463
55.320,0.4980,0.275,0.413
55.340,0.5036,0.282,0.371
55.360,0.5093,0.289,0.345
55.380,0.5151,0.296,0.312
55.400,0.5212,0.302,0.253
55.420,0.5272,0.306,0.202
55.440,0.5334,0.309,0.185
55.460,0.5396,0.313,0.194
55.480,0.5459,0.317,0.194
55.500,0.5523,0.321,0.152
55.520,0.5588,0.324,0.076
55.540,0.5653,0.324,-4.788E-13
55.560,0.5719,0.323,-0.025
55.580,0.5782,0.322,4.330E-13
55.600,0.5847,0.323,0.017
55.620,0.5912,0.324,-5.024E-13
55.640,0.5977,0.323,-0.034
55.660,0.6041,0.322,-0.042
55.680,0.6106,0.321,-0.034
55.700,0.6170,0.321,-0.042
55.720,0.6234,0.320,-0.059
55.740,0.6298,0.318,-0.059
55.760,0.6361,0.317,-0.042
55.780,0.6424,0.317,-0.042
55.800,0.6489,0.316,-0.067
55.820,0.6552,0.314,-0.093
55.840,0.6614,0.312,-0.109
55.860,0.6677,0.310,-0.135
55.880,0.6739,0.307,-0.160
55.900,0.6799,0.303,-0.177
55.920,0.6860,0.300,-0.194
55.940,0.6919,0.296,-0.219
55.960,0.6979,0.291,-0.253
55.980,0.7036,0.286,-0.286
56.000,0.7093,0.280,-0.328
56.020,0.7148,0.273,-0.362
56.040,0.7202,0.265,-0.371
56.060,0.7254,0.258,-0.379
56.080,0.7305,0.251,-0.413
56.100,0.7355,0.242,-0.463
56.120,0.7402,0.231,-0.505
56.140,0.7447,0.221,-0.531
56.160,0.7490,0.210,-0.547
56.180,0.7532,0.199,-0.556
56.200,0.7569,0.188,-0.573
56.220,0.7607,0.177,-0.615
56.240,0.7641,0.164,-0.648
56.260,0.7672,0.150,-0.640
56.280,0.7700,0.137,-0.606
56.300,0.7727,0.126,-0.598
56.320,0.7751,0.114,-0.623
56.340,0.7773,0.101,-0.648
56.360,0.7791,0.088,-0.657
56.380,0.7808,0.075,-0.665
56.400,0.7821,0.062,-0.682
56.420,0.7832,0.047,-0.699
56.440,0.7841,0.033,-0.699
56.460,0.7846,0.019,-0.682
56.480,0.7848,0.006,-0.665
56.500,0.7848,-0.007,-0.657
56.520,0.7846,-0.020,-0.665
56.540,0.7840,-0.033,-0.682
56.560,0.7832,-0.047,-0.691
56.580,0.7821,-0.062,-0.674
56.600,0.7807,-0.075,-0.640
56.620,0.7791,-0.087,-0.623
56.640,0.7773,-0.099,-0.632
56.660,0.7751,-0.112,-0.640
56.680,0.7728,-0.125,-0.632
56.700,0.7701,-0.137,-0.615
56.720,0.7672,-0.150,-0.606
56.740,0.7642,-0.162,-0.606
56.760,0.7608,-0.174,-0.598
56.780,0.7572,-0.186,-0.581
56.800,0.7534,-0.197,-0.556
56.820,0.7493,-0.208,-0.522
56.840,0.7450,-0.218,-0.497
56.860,0.7405,-0.227,-0.480
56.880,0.7359,-0.237,-0.463
56.900,0.7311,-0.247,-0.429
56.920,0.7260,-0.255,-0.387
56.940,0.7209,-0.262,-0.362
56.960,0.7156,-0.269,-0.345
56.980,0.7101,-0.276,-0.320
57.000,0.7045,-0.282,-0.278
57.020,0.6988,-0.287,-0.236
57.040,0.6930,-0.291,-0.202
57.060,0.6872,-0.295,-0.160
57.080,0.6813,-0.298,-0.101
57.100,0.6752,-0.299,-0.051
57.120,0.6692,-0.299,-0.042
57.140,0.6633,-0.300,-0.059
57.160,0.6572,-0.302,-0.051
57.180,0.6512,-0.303,-0.017
57.200,0.6451,-0.302,0.008
57.220,0.6391,-0.302,-9.187E-13
57.240,0.6331,-0.302,-0.025
57.260,0.6269,-0.303,-0.034
57.280,0.6210,-0.304,-0.034
57.300,0.6148,-0.304,-0.025
57.320,0.6087,-0.305,-0.025
57.340,0.6027,-0.305,-0.025
57.360,0.5965,-0.306,-0.008
57.380,0.5904,-0.306,0.017
57.400,0.5842,-0.305,0.042
57.420,0.5782,-0.304,0.059
57.440,0.5721,-0.303,0.093
57.460,0.5661,-0.301,0.143
57.480,0.5600,-0.297,0.177
57.500,0.5542,-0.293,0.177
57.520,0.5483,-0.290,0.177
57.540,0.5425,-0.287,0.211
57.560,0.5368,-0.282,0.253
57.580,0.5312,-0.276,0.269
57.600,0.5258,-0.271,0.261
57.620,0.5205,-0.266,0.261
57.640,0.5151,-0.261,0.286
57.660,0.5100,-0.255,0.328
57.680,0.5049,-0.248,0.379
57.700,0.5001,-0.239,0.421
57.720,0.4954,-0.230,0.455
57.740,0.4909,-0.221,0.480
57.760,0.4865,-0.211,0.505
57.780,0.4824,-0.201,0.539
57.800,0.4785,-0.190,0.573
57.820,0.4747,-0.178,0.589
57.840,0.4713,-0.166,0.581
57.860,0.4682,-0.155,0.573
57.880,0.4652,-0.143,0.589
57.900,0.4624,-0.131,0.615
57.920,0.4599,-0.118,0.623
57.940,0.4576,-0.106,0.623
57.960,0.4557,-0.094,0.632
57.980,0.4539,-0.081,0.648
58.000,0.4524,-0.068,0.648
58.020,0.4512,-0.055,0.632
58.040,0.4502,-0.042,0.623
58.060,0.4495,-0.030,0.632
58.080,0.4490,-0.017,0.648
58.100,0.4488,-0.004,0.657
58.120,0.4489,0.009,0.657
58.140,0.4492,0.022,0.657
58.160,0.4498,0.035,0.648
58.180,0.4506,0.049,0.632
58.200,0.4517,0.061,0.615
58.220,0.4530,0.073,0.606
58.240,0.4546,0.085,0.615
58.260,0.4564,0.097,0.632
58.280,0.4585,0.110,0.640
58.300,0.4608,0.123,0.615
58.320,0.4635,0.135,0.564
58.340,0.4663,0.146,0.531
58.360,0.4693,0.156,0.539
58.380,0.4724,0.167,0.573
58.400,0.4760,0.179,0.589
58.420,0.4796,0.191,0.564
58.440,0.4836,0.202,0.505
58.460,0.4877,0.211,0.446
58.480,0.4921,0.219,0.413
58.500,0.4964,0.227,0.404
58.520,0.5012,0.235,0.396
58.540,0.5059,0.244,0.379
58.560,0.5109,0.251,0.345
58.580,0.5160,0.258,0.295
58.600,0.5212,0.263,0.244
58.620,0.5265,0.267,0.211
58.640,0.5319,0.271,0.202
58.660,0.5373,0.275,0.202
58.680,0.5429,0.279,0.202
58.700,0.5485,0.283,0.194
58.720,0.5542,0.287,0.152
58.740,0.5600,0.290,0.076
58.760,0.5658,0.290,0.008
58.780,0.5716,0.289,-0.008
58.800,0.5773,0.289,0.017
58.820,0.5832,0.290,0.025
58.840,0.5890,0.291,4.510E-13
58.860,0.5948,0.290,-0.034
58.880,0.6006,0.289,-0.051
58.900,0.6063,0.288,-0.051
58.920,0.6121,0.287,-0.051
58.940,0.6178,0.286,-0.051
58.960,0.6235,0.285,-0.051
58.980,0.6292,0.284,-0.051
59.000,0.6349,0.283,-0.042
59.020,0.6405,0.282,-0.025
59.040,0.6462,0.282,-0.017
59.060,0.6518,0.282,-0.042
59.080,0.6575,0.281,-0.101
59.100,0.6631,0.278,-0.160
59.120,0.6686,0.274,-0.185
59.140,0.6740,0.270,-0.177
59.160,0.6794,0.267,-0.177
59.180,0.6846,0.264,-0.202
59.200,0.6900,0.259,-0.236
59.220,0.6951,0.254,-0.253
59.240,0.7000,0.249,-0.261
59.260,0.7050,0.244,-0.286
59.280,0.7099,0.237,-0.328
59.300,0.7145,0.230,-0.371
59.320,0.7191,0.222,-0.404
59.340,0.7235,0.214,-0.429
59.360,0.7276,0.205,-0.446
59.380,0.7317,0.196,-0.455
59.400,0.7355,0.187,-0.446
59.420,0.7391,0.178,-0.446
59.440,0.7426,0.170,-0.472
59.460,0.7459,0.160,-0.522
59.480,0.7490,0.149,-0.573
59.500,0.7518,0.136,-0.589
59.520,0.7545,0.124,-0.581
59.540,0.7568,0.113,-0.564
59.560,0.7590,0.102,-0.564
59.580,0.7609,0.091,-0.581
59.600,0.7626,0.079,-0.589
59.620,0.7641,0.067,-0.581
59.640,0.7653,0.056,-0.581
59.660,0.7663,0.044,-0.615
59.680,0.7671,0.031,-0.657
59.700,0.7676,0.017,-0.657
59.720,0.7677,0.004,-0.623
59.740,0.7677,-0.007,-0.606
59.760,0.7675,-0.019,-0.615
59.780,0.7670,-0.032,-0.615
59.800,0.7661,-0.044,-0.589
59.820,0.7652,-0.056,-0.573
59.840,0.7640,-0.067,-0.589
59.860,0.7625,-0.079,-0.615
59.880,0.7608,-0.092,-0.615
59.900,0.7589,-0.104,-0.581
59.920,0.7566,-0.115,-0.539
59.940,0.7543,-0.125,-0.522
59.960,0.7516,-0.135,-0.531
59.980,0.7488,-0.147,-0.547
60.000,0.7458,-0.158,-0.539
60.020,0.7425,-0.169,-0.497
60.040,0.7390,-0.178,-0.446
60.060,0.7353,-0.186,-0.421
60.080,0.7316,-0.194,-0.429
60.100,0.7276,-0.203,-0.438
60.120,0.7235,-0.212,-0.421
60.140,0.7191,-0.220,-0.379
60.160,0.7146,-0.227,-0.337
60.180,0.7100,-0.233,-0.312
60.200,0.7053,-0.239,-0.295
60.220,0.7004,-0.246,-0.278
60.240,0.6954,-0.251,-0.253
60.260,0.6903,-0.256,-0.211
60.280,0.6853,-0.260,-0.152
60.300,0.6799,-0.262,-0.084
60.320,0.6747,-0.263,-0.042
60.340,0.6695,-0.263,-0.034
60.360,0.6642,-0.264,-0.042
60.380,0.6589,-0.265,-0.051
60.400,0.6536,-0.266,-0.042
60.420,0.6483,-0.267,-0.025
60.440,0.6429,-0.267,-0.008
60.460,0.6376,-0.267,-0.008
60.480,0.6323,-0.267,-0.025
60.500,0.6269,-0.268,-0.034
60.520,0.6216,-0.269,-0.025
60.540,0.6161,-0.269,-0.017
60.560,0.6108,-0.269,-0.025
60.580,0.6055,-0.270,-0.034
60.600,0.6000,-0.271,-0.017
60.620,0.5945,-0.271,0.008
60.640,0.5892,-0.270,0.025
60.660,0.5838,-0.270,0.042
60.680,0.5784,-0.269,0.067
60.700,0.5730,-0.267,0.101
60.720,0.5677,-0.265,0.126
60.740,0.5624,-0.262,0.152
60.760,0.5572,-0.259,0.177
60.780,0.5521,-0.255,0.194
60.800,0.5470,-0.251,0.202
60.820,0.5420,-0.247,0.211
60.840,0.5372,-0.243,0.227
60.860,0.5323,-0.237,0.244
60.880,0.5276,-0.232,0.261
60.900,0.5231,-0.227,0.278
60.920,0.5185,-0.221,0.303
60.940,0.5142,-0.215,0.328
60.960,0.5100,-0.208,0.354
60.980,0.5058,-0.201,0.387
61.000,0.5019,-0.193,0.413
61.020,0.4981,-0.184,0.429
61.040,0.4945,-0.176,0.438
61.060,0.4911,-0.167,0.446
61.080,0.4878,-0.158,0.463
61.100,0.4848,-0.149,0.488
61.120,0.4819,-0.138,0.531
61.140,0.4792,-0.127,0.564
61.160,0.4768,-0.115,0.564
61.180,0.4746,-0.104,0.547
61.200,0.4727,-0.094,0.547
61.220,0.4709,-0.083,0.573
61.240,0.4693,-0.071,0.598
61.260,0.4681,-0.059,0.606
61.280,0.4670,-0.046,0.606
61.300,0.4661,-0.034,0.606
61.320,0.4656,-0.022,0.606
61.340,0.4653,-0.010,0.615
61.360,0.4652,0.002,0.623
61.380,0.4654,0.015,0.615
61.400,0.4658,0.027,0.598
61.420,0.4665,0.038,0.589
