"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
61.620,0.5115,-0.119,0.244
61.640,0.5092,-0.114,0.269
61.660,0.5069,-0.108,0.286
61.680,0.5048,-0.102,0.278
61.700,0.5029,-0.097,0.278
61.720,0.5009,-0.092,0.303
61.740,0.4991,-0.085,0.320
61.760,0.4975,-0.078,0.303
61.780,0.4961,-0.073,0.286
61.800,0.4946,-0.068,0.303
61.820,0.4933,-0.061,0.328
61.840,0.4922,-0.054,0.328
61.860,0.4912,-0.047,0.328
61.880,0.4903,-0.041,0.354
61.900,0.4895,-0.033,0.379
61.920,0.4889,-0.025,0.371
61.940,0.4886,-0.018,0.328
61.960,0.4882,-0.012,0.295
61.980,0.4881,-0.007,0.295
62.000,0.4880,-0.001,0.320
62.020,0.4880,0.006,0.337
62.040,0.4882,0.013,0.328
62.060,0.4886,0.019,0.320
62.080,0.4889,0.025,0.328
62.100,0.4895,0.032,0.337
62.120,0.4903,0.039,0.337
62.140,0.4911,0.045,0.337
62.160,0.4921,0.053,0.337
62.180,0.4932,0.060,0.320
62.200,0.4945,0.066,0.286
62.220,0.4958,0.071,0.269
62.240,0.4973,0.076,0.278
62.260,0.4989,0.082,0.295
62.280,0.5006,0.088,0.303
62.300,0.5024,0.094,0.295
62.320,0.5043,0.100,0.269
62.340,0.5064,0.105,0.244
62.360,0.5086,0.109,0.236
62.380,0.5108,0.114,0.244
62.400,0.5131,0.119,0.253
62.420,0.5156,0.124,0.253
62.440,0.5180,0.129,0.253
62.460,0.5207,0.134,0.236
62.480,0.5235,0.139,0.202
62.500,0.5263,0.142,0.177
62.520,0.5292,0.146,0.177
62.540,0.5321,0.150,0.194
62.560,0.5351,0.154,0.194
62.580,0.5383,0.158,0.160
62.600,0.5414,0.161,0.093
62.620,0.5447,0.162,0.017
62.640,0.5480,0.161,-0.017
62.660,0.5511,0.160,0.008
62.680,0.5543,0.161,0.051
62.700,0.5576,0.163,0.059
62.720,0.5608,0.164,0.034
62.740,0.5641,0.164,-4.836E-13
62.760,0.5674,0.164,-0.025
62.780,0.5707,0.163,-0.042
62.800,0.5739,0.162,-0.042
62.820,0.5771,0.161,-0.034
62.840,0.5804,0.161,-0.034
62.860,0.5835,0.160,-0.042
62.880,0.5868,0.159,-0.059
62.900,0.5898,0.158,-0.067
62.920,0.5931,0.156,-0.067
62.940,0.5961,0.155,-0.051
62.960,0.5992,0.154,-0.034
62.980,0.6023,0.154,-0.042
63.000,0.6053,0.153,-0.059
63.020,0.6084,0.151,-0.067
63.040,0.6114,0.150,-0.051
63.060,0.6143,0.149,-0.025
63.080,0.6173,0.149,-0.017
63.100,0.6203,0.149,-0.025
63.120,0.6233,0.148,-0.042
63.140,0.6262,0.147,-0.042
63.160,0.6291,0.146,-0.025
63.180,0.6320,0.146,-0.017
63.200,0.6349,0.146,-0.034
63.220,0.6378,0.145,-0.076
63.240,0.6407,0.142,-0.126
63.260,0.6435,0.139,-0.185
63.280,0.6463,0.135,-0.244
63.300,0.6490,0.129,-0.269
63.320,0.6515,0.123,-0.244
63.340,0.6538,0.119,-0.194
63.360,0.6563,0.116,-0.168
63.380,0.6586,0.113,-0.177
63.400,0.6608,0.109,-0.202
63.420,0.6629,0.105,-0.236
63.440,0.6650,0.100,-0.269
63.460,0.6669,0.094,-0.295
63.480,0.6688,0.088,-0.303
63.500,0.6705,0.082,-0.303
63.520,0.6720,0.076,-0.295
63.540,0.6735,0.070,-0.278
63.560,0.6748,0.065,-0.269
63.580,0.6760,0.060,-0.286
63.600,0.6772,0.054,-0.328
63.620,0.6782,0.046,-0.362
63.640,0.6791,0.038,-0.371
63.660,0.6798,0.031,-0.362
63.680,0.6803,0.024,-0.345
63.700,0.6808,0.017,-0.328
63.720,0.6810,0.011,-0.312
63.740,0.6811,0.005,-0.312
63.760,0.6813,-0.001,-0.328
63.780,0.6811,-0.008,-0.337
63.800,0.6809,-0.015,-0.337
63.820,0.6805,-0.021,-0.345
63.840,0.6800,-0.028,-0.362
63.860,0.6794,-0.036,-0.362
63.880,0.6786,-0.043,-0.328
63.900,0.6776,-0.050,-0.295
63.920,0.6766,-0.055,-0.286
63.940,0.6754,-0.061,-0.286
63.960,0.6742,-0.067,-0.286
63.980,0.6728,-0.072,-0.295
64.000,0.6713,-0.078,-0.320
64.020,0.6697,-0.085,-0.320
64.040,0.6679,-0.092,-0.269
64.060,0.6660,-0.096,-0.211
64.080,0.6640,-0.099,-0.194
64.100,0.6621,-0.103,-0.202
64.120,0.6599,-0.108,-0.177
64.140,0.6577,-0.111,-0.101
64.160,0.6554,-0.112,-0.017
64.180,0.6532,-0.111,0.025
64.200,0.6509,-0.110,0.017
64.220,0.6489,-0.110,-0.034
64.240,0.6466,-0.111,-0.093
64.260,0.6444,-0.114,-0.126
64.280,0.6421,-0.117,-0.109
64.300,0.6397,-0.119,-0.059
64.320,0.6372,-0.119,-0.025
64.340,0.6349,-0.119,-0.025
64.360,0.6325,-0.120,-0.034
64.380,0.6301,-0.121,-0.025
64.400,0.6277,-0.121,-0.008
64.420,0.6252,-0.121,-1.794E-13
64.440,0.6228,-0.121,-1.332E-13
64.460,0.6204,-0.121,0.000
64.480,0.6180,-0.121,-0.008
64.500,0.6155,-0.121,-0.025
64.520,0.6131,-0.122,-0.034
64.540,0.6107,-0.123,-0.025
64.560,0.6081,-0.123,-0.008
64.580,0.6057,-0.123,-0.008
64.600,0.6033,-0.123,-0.025
64.620,0.6007,-0.124,-0.042
64.640,0.5983,-0.125,-0.051
64.660,0.5958,-0.126,-0.042
64.680,0.5932,-0.127,-0.025
64.700,0.5907,-0.127,-0.008
64.720,0.5881,-0.127,7.536E-13
64.740,0.5856,-0.127,-0.008
64.760,0.5830,-0.127,-0.025
64.780,0.5805,-0.128,-0.042
64.800,0.5779,-0.129,-0.042
64.820,0.5753,-0.130,-0.017
64.840,0.5727,-0.130,0.008
64.860,0.5701,-0.129,0.017
64.880,0.5675,-0.129,0.008
64.900,0.5650,-0.129,0.008
64.920,0.5623,-0.129,0.025
64.940,0.5597,-0.128,0.051
64.960,0.5572,-0.127,0.084
64.980,0.5547,-0.125,0.118
65.000,0.5521,-0.122,0.143
65.020,0.5498,-0.119,0.160
65.040,0.5474,-0.116,0.185
65.060,0.5451,-0.112,0.202
65.080,0.5429,-0.107,0.185
65.100,0.5408,-0.104,0.152
65.120,0.5388,-0.102,0.143
65.140,0.5367,-0.099,0.177
65.160,0.5348,-0.095,0.211
65.180,0.5329,-0.090,0.219
65.200,0.5311,-0.086,0.211
65.220,0.5296,-0.082,0.202
65.240,0.5279,-0.078,0.211
65.260,0.5264,-0.074,0.227
65.280,0.5249,-0.069,0.244
65.300,0.5236,-0.064,0.253
65.320,0.5224,-0.059,0.244
65.340,0.5213,-0.054,0.227
65.360,0.5202,-0.050,0.219
65.380,0.5194,-0.045,0.227
65.400,0.5184,-0.040,0.253
65.420,0.5177,-0.035,0.269
65.440,0.5171,-0.029,0.269
65.460,0.5165,-0.024,0.261
65.480,0.5161,-0.019,0.253
65.500,0.5157,-0.014,0.253
65.520,0.5155,-0.009,0.253
65.540,0.5154,-0.004,0.253
65.560,0.5154,0.001,0.244
65.580,0.5154,0.006,0.227
65.600,0.5156,0.010,0.219
65.620,0.5158,0.014,0.244
65.640,0.5161,0.019,0.286
65.660,0.5166,0.026,0.295
65.680,0.5172,0.032,0.253
65.700,0.5179,0.036,0.202
65.720,0.5186,0.039,0.194
65.740,0.5195,0.043,0.219
65.760,0.5203,0.049,0.244
65.780,0.5214,0.054,0.244
65.800,0.5225,0.059,0.236
65.820,0.5237,0.063,0.236
65.840,0.5251,0.068,0.236
65.860,0.5264,0.073,0.219
65.880,0.5280,0.077,0.185
65.900,0.5296,0.080,0.168
65.920,0.5311,0.083,0.177
65.940,0.5328,0.087,0.194
65.960,0.5346,0.091,0.202
65.980,0.5365,0.095,0.202
66.000,0.5384,0.099,0.194
66.020,0.5405,0.103,0.160
66.040,0.5425,0.106,0.084
66.060,0.5447,0.107,-0.017
66.080,0.5469,0.105,-0.084
66.100,0.5490,0.102,-0.067
66.120,0.5509,0.101,0.008
66.140,0.5530,0.103,0.067
66.160,0.5550,0.105,0.076
66.180,0.5572,0.106,0.059
66.200,0.5593,0.107,0.042
66.220,0.5614,0.108,0.017
66.240,0.5636,0.108,-0.008
66.260,0.5658,0.107,-0.017
66.280,0.5679,0.107,-0.017
66.300,0.5701,0.107,-0.025
66.320,0.5722,0.106,-0.034
66.340,0.5743,0.105,-0.025
66.360,0.5764,0.105,-0.025
66.380,0.5785,0.105,-0.051
66.400,0.5806,0.103,-0.076
66.420,0.5827,0.101,-0.067
66.440,0.5846,0.100,-0.034
66.460,0.5867,0.100,-0.017
66.480,0.5886,0.100,-0.034
66.500,0.5907,0.099,-0.067
66.520,0.5926,0.097,-0.084
66.540,0.5945,0.095,-0.076
66.560,0.5964,0.094,-0.059
66.580,0.5983,0.093,-0.042
66.600,0.6001,0.092,-0.025
66.620,0.6019,0.092,-0.017
66.640,0.6038,0.092,-0.025
66.660,0.6057,0.091,-0.034
66.680,0.6074,0.090,-0.025
66.700,0.6092,0.090,-0.025
66.720,0.6110,0.090,-0.051
66.740,0.6129,0.088,-0.067
66.760,0.6146,0.086,-0.051
66.780,0.6163,0.086,-0.025
66.800,0.6180,0.086,-0.025
66.820,0.6198,0.085,-0.034
66.840,0.6213,0.084,-0.025
66.860,0.6230,0.084,-0.017
66.880,0.6247,0.084,-0.025
66.900,0.6264,0.083,-0.042
66.920,0.6280,0.082,-0.051
66.940,0.6297,0.081,-0.051
66.960,0.6313,0.080,-0.051
66.980,0.6329,0.079,-0.051
67.000,0.6344,0.078,-0.051
67.020,0.6360,0.077,-0.051
67.040,0.6375,0.076,-0.059
67.060,0.6391,0.075,-0.084
67.080,0.6405,0.073,-0.118
67.100,0.6420,0.070,-0.143
67.120,0.6433,0.067,-0.160
67.140,0.6446,0.064,-0.194
67.160,0.6458,0.060,-0.261
67.180,0.6471,0.054,-0.354
67.200,0.6480,0.045,-0.429
67.220,0.6489,0.035,-0.455
67.240,0.6495,0.026,-0.429
67.260,0.6498,0.018,-0.379
67.280,0.6502,0.011,-0.320
67.300,0.6503,0.005,-0.236
67.320,0.6503,0.001,-0.135
67.340,0.6503,0.000,-0.051
67.360,0.6503,0.000,-0.008
67.380,0.6503,0.000,0.000
67.400,0.6503,0.000,0.000
67.420,0.6503,0.000,0.000
67.440,0.6503,0.000,0.000
67.460,0.6503,0.000,0.000
67.480,0.6503,0.000,0.000
67.500,0.6503,0.000,0.000
67.520,0.6503,0.000,0.000
67.540,0.6503,0.000,0.000
67.560,0.6503,0.000,0.000
67.580,0.6503,0.000,0.000
67.600,0.6503,0.000,0.000
67.620,0.6503,0.000,0.000
67.640,0.6503,0.000,0.000
67.660,0.6503,0.000,0.000
67.680,0.6503,0.000,0.000
67.700,0.6503,0.000,0.000
67.720,0.6503,0.000,0.000
67.740,0.6503,0.000,0.000
67.760,0.6503,0.000,0.000
67.780,0.6503,0.000,0.000
67.800,0.6503,0.000,0.000
67.820,0.6503,0.000,0.000
67.840,0.6503,0.000,0.000
67.860,0.6503,0.000,0.000
67.880,0.6503,0.000,0.000
67.900,0.6503,0.000,0.000
67.920,0.6503,0.000,0.000
67.940,0.6503,0.000,0.000
67.960,0.6503,0.000,0.000
67.980,0.6503,0.000,0.000
68.000,0.6503,0.000,0.000
68.020,0.6503,0.000,0.000
68.040,0.6503,0.000,0.000
68.060,0.6503,0.000,0.000
68.080,0.6503,0.000,0.000
68.100,0.6503,0.000,0.000
68.120,0.6503,0.000,0.000
68.140,0.6503,0.000,0.000
68.160,0.6503,0.000,0.000
68.180,0.6503,0.000,0.000
68.200,0.6503,0.000,0.000
68.220,0.6503,0.000,0.000
68.240,0.6503,0.000,0.000
68.260,0.6503,0.000,0.000
68.280,0.6503,0.000,0.000
68.300,0.6503,0.000,0.000
68.320,0.6503,0.000,0.000
68.340,0.6503,0.000,0.000
68.360,0.6503,0.000,0.000
68.380,0.6503,0.000,0.000
68.400,0.6503,0.000,0.000
68.420,0.6503,0.000,0.000
68.440,0.6503,0.000,0.000
68.460,0.6503,0.000,0.000
68.480,0.6503,0.000,0.000
68.500,0.6503,0.000,0.000
68.520,0.6503,0.000,0.000
68.540,0.6503,0.000,0.000
68.560,0.6503,0.000,0.000
68.580,0.6503,0.000,0.000
68.600,0.6503,0.000,0.000
68.620,0.6503,0.000,0.000
68.640,0.6503,0.000,0.000
68.660,0.6503,0.000,0.000
68.680,0.6503,0.000,0.000
68.700,0.6503,0.000,0.000
68.720,0.6503,0.000,0.000
68.740,0.6503,0.000,0.000
68.760,0.6503,0.000,0.000
68.780,0.6503,0.000,0.000
68.800,0.6503,0.000,0.000
68.820,0.6503,0.000,0.000
68.840,0.6503,0.000,0.000
68.860,0.6503,0.000,0.000
68.880,0.6503,0.000,0.000
68.900,0.6503,0.000,0.000
68.920,0.6503,0.000,0.000
68.940,0.6503,0.000,0.000
68.960,0.6503,0.000,0.000
68.980,0.6503,0.000,0.000
69.000,0.6503,0.000,0.000
69.020,0.6503,0.000,0.000
69.040,0.6503,0.000,0.000
69.060,0.6503,0.000,0.000
69.080,0.6503,0.000,0.000
69.100,0.6503,0.000,0.000
69.120,0.6503,0.000,0.000
69.140,0.6503,0.000,0.000
69.160,0.6503,0.000,0.000
69.180,0.6503,0.000,0.000
69.200,0.6503,0.000,0.000
69.220,0.6503,0.000,0.000
69.240,0.6503,0.000,0.000
69.260,0.6503,0.000,0.000
69.280,0.6503,0.000,0.000
69.300,0.6503,0.000,0.000
69.320,0.6503,0.000,0.000
69.340,0.6503,0.000,0.000
69.360,0.6503,0.000,0.000
69.380,0.6503,0.000,0.000
69.400,0.6503,0.000,0.000
69.420,0.6503,0.000,0.000
69.440,0.6503,0.000,0.000
69.460,0.6503,0.000,0.000
69.480,0.6503,0.000,0.000
69.500,0.6503,0.000,0.000
69.520,0.6503,0.000,0.000
69.540,0.6503,0.000,0.000
69.560,0.6503,0.000,0.000
69.580,0.6503,0.000,0.000
69.600,0.6503,0.000,0.000
69.620,0.6503,0.000,0.000
69.640,0.6503,0.000,0.000
69.660,0.6503,0.000,0.000
69.680,0.6503,0.000,0.000
69.700,0.6503,0.000,0.000
69.720,0.6503,0.000,0.000
69.740,0.6503,0.000,0.000
69.760,0.6503,0.000,0.000
69.780,0.6503,0.000,0.000
69.800,0.6503,0.000,0.000
69.820,0.6503,0.000,0.000
69.840,0.6503,0.000,0.000
69.860,0.6503,0.000,0.000
69.880,0.6503,0.000,0.000
69.900,0.6503,0.000,0.000
69.920,0.6503,0.000,0.000
69.940,0.6503,0.000,0.000
69.960,0.6503,0.000,0.000
69.980,0.6503,0.000,0.000
70.000,0.6503,0.000,0.000
70.020,0.6503,0.000,0.000
70.040,0.6503,0.000,0.000
70.060,0.6503,0.000,0.000
70.080,0.6503,0.000,0.000
70.100,0.6503,0.000,0.000
70.120,0.6503,0.000,0.000
70.140,0.6503,0.000,0.000
70.160,0.6503,0.000,0.000
70.180,0.6503,0.000,0.000
70.200,0.6503,0.000,0.000
70.220,0.6503,0.000,0.000
70.240,0.6503,0.000,0.000
70.260,0.6503,0.000,0.000
70.280,0.6503,0.000,0.000
70.300,0.6503,0.000,0.000
70.320,0.6503,0.000,0.000
70.340,0.6503,0.000,0.000
70.360,0.6503,0.000,0.000
70.380,0.6503,0.000,0.000
70.400,0.6503,0.000,0.000
70.420,0.6503,0.000,0.000
70.440,0.6503,0.000,0.000
70.460,0.6503,0.000,0.000
70.480,0.6503,0.000,0.000
70.500,0.6503,0.000,0.000
70.520,0.6503,0.000,0.000
70.540,0.6503,0.000,0.000
70.560,0.6503,0.000,0.000
70.580,0.6503,0.000,0.000
70.600,0.6503,0.000,0.000
70.620,0.6503,0.000,0.000
70.640,0.6503,0.000,0.000
70.660,0.6503,0.000,0.000
70.680,0.6503,0.000,0.000
70.700,0.6503,0.000,0.000
70.720,0.6503,0.000,0.000
70.740,0.6503,0.000,0.000
70.760,0.6503,0.000,0.000
70.780,0.6503,0.000,0.000
70.800,0.6503,0.000,0.000
70.820,0.6503,0.000,0.000
70.840,0.6503,0.000,0.000
70.860,0.6503,0.000,0.000
70.880,0.6503,0.000,0.000
70.900,0.6503,0.000,0.000
70.920,0.6503,0.000,0.000
70.940,0.6503,0.000,0.000
70.960,0.6503,0.000,0.000
70.980,0.6503,0.000,0.000
71.000,0.6503,0.000,0.000
71.020,0.6503,0.000,0.000
71.040,0.6503,0.000,0.000
71.060,0.6503,0.000,0.000
71.080,0.6503,0.000,0.000
71.100,0.6503,0.000,0.000
71.120,0.6503,0.000,0.000
71.140,0.6503,0.000,0.000
71.160,0.6503,0.000,0.000
71.180,0.6503,0.000,0.000
71.200,0.6503,0.000,0.000
71.220,0.6503,0.000,0.000
71.240,0.6503,0.000,0.000
71.260,0.6503,0.000,0.000
71.280,0.6503,0.000,0.000
71.300,0.6503,0.000,0.000
71.320,0.6503,0.000,0.000
71.340,0.6503,0.000,0.000
71.360,0.6503,0.000,0.000
71.380,0.6503,0.000,0.000
71.400,0.6503,0.000,0.000
71.420,0.6503,0.000,0.000
71.440,0.6503,0.000,0.000
71.460,0.6503,0.000,0.000
71.480,0.6503,0.000,0.000
71.500,0.6503,0.000,0.000
71.520,0.6503,0.000,0.000
71.540,0.6503,0.000,0.000
71.560,0.6503,0.000,0.000
71.580,0.6503,0.000,0.000
71.600,0.6503,0.000,0.000
71.620,0.6503,0.000,0.000
71.640,0.6503,0.000,0.000
71.660,0.6503,0.000,0.000
71.680,0.6503,0.000,0.000
71.700,0.6503,0.000,0.000
71.720,0.6503,0.000,0.000
71.740,0.6503,0.000,0.000
71.760,0.6503,0.000,0.000
71.780,0.6503,0.000,0.000
71.800,0.6503,0.000,0.000
71.820,0.6503,0.000,0.000
71.840,0.6503,0.000,0.000
71.860,0.6503,0.000,0.000
71.880,0.6503,0.000,0.000
71.900,0.6503,0.000,0.000
71.920,0.6503,0.000,0.000
71.940,0.6503,0.000,0.000
71.960,0.6503,0.000,0.000
71.980,0.6503,0.000,0.000
72.000,0.6503,0.000,0.000
72.020,0.6503,0.000,0.000
72.040,0.6503,0.000,0.000
72.060,0.6503,0.000,0.000
72.080,0.6503,0.000,0.000
72.100,0.6503,0.000,0.000
72.120,0.6503,0.000,0.000
72.140,0.6503,0.000,0.000
72.160,0.6503,0.000,0.000
72.180,0.6503,0.000,0.000
72.200,0.6503,0.000,0.000
72.220,0.6503,0.000,0.000
72.240,0.6503,0.000,0.000
72.260,0.6503,0.000,0.000
72.280,0.6503,0.000,0.000
72.300,0.6503,0.000,0.000
72.320,0.6503,0.000,
72.340,0.6503,0.000,
72.360,0.6503,,
