"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
30.900,0.6788,-0.587,0.059
30.920,0.6671,-0.585,0.084
30.940,0.6554,-0.583,0.059
30.960,0.6438,-0.582,-0.008
30.980,0.6321,-0.583,-0.084
31.000,0.6205,-0.586,-0.109
31.020,0.6087,-0.589,-0.059
31.040,0.5969,-0.589,0.025
31.060,0.5851,-0.587,0.084
31.080,0.5734,-0.585,0.101
31.100,0.5617,-0.583,0.101
31.120,0.5500,-0.581,0.101
31.140,0.5385,-0.579,0.118
31.160,0.5269,-0.577,0.185
31.180,0.5154,-0.573,0.312
31.200,0.5040,-0.565,0.463
31.220,0.4927,-0.554,0.589
31.240,0.4818,-0.541,0.657
31.260,0.4711,-0.526,0.682
31.280,0.4607,-0.513,0.707
31.300,0.4506,-0.499,0.758
31.320,0.4407,-0.483,0.817
31.340,0.4312,-0.466,0.851
31.360,0.4221,-0.449,0.876
31.380,0.4133,-0.431,0.926
31.400,0.4048,-0.412,0.985
31.420,0.3968,-0.391,1.011
31.440,0.3891,-0.371,0.994
31.460,0.3820,-0.352,0.977
31.480,0.3751,-0.332,0.985
31.500,0.3686,-0.312,0.985
31.520,0.3626,-0.292,0.960
31.540,0.3570,-0.274,0.926
31.560,0.3517,-0.256,0.918
31.580,0.3467,-0.237,0.935
31.600,0.3422,-0.218,0.952
31.620,0.3380,-0.199,0.968
31.640,0.3342,-0.180,0.985
31.660,0.3308,-0.160,1.002
31.680,0.3278,-0.139,1.002
31.700,0.3252,-0.119,0.977
31.720,0.3230,-0.100,0.943
31.740,0.3212,-0.082,0.926
31.760,0.3198,-0.064,0.943
31.780,0.3187,-0.044,0.977
31.800,0.3179,-0.024,0.994
31.820,0.3177,-0.004,0.977
31.840,0.3178,0.015,0.943
31.860,0.3183,0.033,0.926
31.880,0.3192,0.052,0.935
31.900,0.3204,0.071,0.952
31.920,0.3220,0.090,0.960
31.940,0.3240,0.109,0.960
31.960,0.3263,0.128,0.968
31.980,0.3291,0.148,0.977
32.000,0.3323,0.168,0.977
32.020,0.3358,0.187,0.968
32.040,0.3398,0.206,0.952
32.060,0.3440,0.225,0.935
32.080,0.3488,0.244,0.918
32.100,0.3538,0.262,0.918
32.120,0.3592,0.280,0.935
32.140,0.3650,0.299,0.952
32.160,0.3712,0.318,0.960
32.180,0.3777,0.338,0.960
32.200,0.3846,0.357,0.960
32.220,0.3920,0.376,0.960
32.240,0.3997,0.395,0.960
32.260,0.4078,0.414,0.943
32.280,0.4163,0.434,0.901
32.300,0.4251,0.451,0.842
32.320,0.4344,0.467,0.783
32.340,0.4438,0.482,0.741
32.360,0.4536,0.496,0.724
32.380,0.4637,0.510,0.733
32.400,0.4740,0.525,0.724
32.420,0.4847,0.541,0.640
32.440,0.4957,0.553,0.488
32.460,0.5069,0.560,0.337
32.480,0.5182,0.565,0.227
32.500,0.5294,0.569,0.152
32.520,0.5410,0.571,0.101
32.540,0.5523,0.572,0.084
32.560,0.5637,0.574,0.067
32.580,0.5753,0.576,0.008
32.600,0.5869,0.575,-0.067
32.620,0.5983,0.572,-0.101
32.640,0.6097,0.570,-0.093
32.660,0.6211,0.569,-0.093
32.680,0.6325,0.567,-0.109
32.700,0.6438,0.564,-0.109
32.720,0.6551,0.562,-0.084
32.740,0.6662,0.561,-0.059
32.760,0.6775,0.560,-0.059
32.780,0.6886,0.559,-0.084
32.800,0.6998,0.557,-0.135
32.820,0.7110,0.554,-0.202
32.840,0.7220,0.549,-0.278
32.860,0.7329,0.543,-0.371
32.880,0.7437,0.535,-0.472
32.900,0.7544,0.523,-0.556
32.920,0.7647,0.511,-0.606
32.940,0.7747,0.499,-0.648
32.960,0.7847,0.486,-0.707
32.980,0.7943,0.471,-0.766
33.000,0.8035,0.455,-0.817
33.020,0.8125,0.439,-0.876
33.040,0.8211,0.420,-0.943
33.060,0.8293,0.400,-0.994
33.080,0.8371,0.380,-1.002
33.100,0.8445,0.360,-0.985
33.120,0.8515,0.341,-0.968
33.140,0.8581,0.321,-0.960
33.160,0.8644,0.302,-0.968
33.180,0.8702,0.283,-0.977
33.200,0.8756,0.263,-0.968
33.220,0.8807,0.244,-0.943
33.240,0.8853,0.225,-0.926
33.260,0.8897,0.207,-0.935
33.280,0.8937,0.188,-0.943
33.300,0.8972,0.169,-0.943
33.320,0.9004,0.151,-0.960
33.340,0.9033,0.131,-0.994
33.360,0.9057,0.110,-1.002
33.380,0.9076,0.090,-0.968
33.400,0.9092,0.072,-0.935
33.420,0.9106,0.054,-0.943
33.440,0.9114,0.034,-0.977
33.460,0.9119,0.014,-1.002
33.480,0.9120,-0.006,-1.002
33.500,0.9116,-0.026,-0.977
33.520,0.9109,-0.045,-0.952
33.540,0.9098,-0.064,-0.943
33.560,0.9084,-0.083,-0.952
33.580,0.9066,-0.102,-0.960
33.600,0.9043,-0.121,-0.960
33.620,0.9017,-0.140,-0.960
33.640,0.8987,-0.160,-0.952
33.660,0.8953,-0.179,-0.935
33.680,0.8915,-0.197,-0.926
33.700,0.8874,-0.215,-0.943
33.720,0.8829,-0.234,-0.968
33.740,0.8781,-0.255,-0.968
33.760,0.8727,-0.274,-0.943
33.780,0.8670,-0.292,-0.926
33.800,0.8611,-0.310,-0.935
33.820,0.8547,-0.329,-0.943
33.840,0.8479,-0.349,-0.935
33.860,0.8407,-0.367,-0.909
33.880,0.8332,-0.385,-0.876
33.900,0.8253,-0.402,-0.834
33.920,0.8171,-0.418,-0.792
33.940,0.8086,-0.434,-0.766
33.960,0.7997,-0.449,-0.741
33.980,0.7906,-0.464,-0.699
34.000,0.7812,-0.477,-0.648
34.020,0.7715,-0.489,-0.615
34.040,0.7616,-0.501,-0.589
34.060,0.7515,-0.513,-0.531
34.080,0.7410,-0.523,-0.429
34.100,0.7305,-0.531,-0.320
34.120,0.7198,-0.536,-0.236
34.140,0.7090,-0.540,-0.168
34.160,0.6982,-0.543,-0.101
34.180,0.6873,-0.544,-0.034
34.200,0.6764,-0.544,0.017
34.220,0.6656,-0.543,0.042
34.240,0.6547,-0.542,0.051
34.260,0.6439,-0.541,0.034
34.280,0.6331,-0.540,-0.008
34.300,0.6223,-0.541,-0.059
34.320,0.6115,-0.543,-0.084
34.340,0.6006,-0.545,-0.059
34.360,0.5897,-0.546,0.008
34.380,0.5788,-0.545,0.093
34.400,0.5679,-0.542,0.152
34.420,0.5571,-0.538,0.152
34.440,0.5464,-0.535,0.118
34.460,0.5357,-0.534,0.118
34.480,0.5251,-0.532,0.202
34.500,0.5144,-0.526,0.345
34.520,0.5040,-0.517,0.480
34.540,0.4937,-0.506,0.573
34.560,0.4837,-0.494,0.632
34.580,0.4739,-0.481,0.674
34.600,0.4644,-0.467,0.699
34.620,0.4552,-0.453,0.716
34.640,0.4464,-0.439,0.741
34.660,0.4376,-0.423,0.783
34.680,0.4294,-0.407,0.834
34.700,0.4214,-0.390,0.884
34.720,0.4137,-0.372,0.926
34.740,0.4065,-0.353,0.952
34.760,0.3997,-0.333,0.968
34.780,0.3931,-0.314,0.985
34.800,0.3871,-0.294,0.994
34.820,0.3814,-0.274,0.985
34.840,0.3762,-0.255,0.968
34.860,0.3712,-0.235,0.960
34.880,0.3667,-0.216,0.952
34.900,0.3626,-0.197,0.943
34.920,0.3588,-0.179,0.943
34.940,0.3554,-0.160,0.952
34.960,0.3524,-0.140,0.960
34.980,0.3498,-0.121,0.960
35.000,0.3475,-0.102,0.960
35.020,0.3457,-0.083,0.952
35.040,0.3443,-0.064,0.943
35.060,0.3432,-0.045,0.952
35.080,0.3424,-0.026,0.968
35.100,0.3421,-0.006,0.968
35.120,0.3422,0.013,0.943
35.140,0.3427,0.031,0.926
35.160,0.3434,0.050,0.935
35.180,0.3446,0.069,0.952
35.200,0.3462,0.088,0.960
35.220,0.3481,0.107,0.960
35.240,0.3504,0.126,0.952
35.260,0.3532,0.146,0.935
35.280,0.3563,0.164,0.926
35.300,0.3598,0.182,0.935
35.320,0.3635,0.201,0.952
35.340,0.3678,0.220,0.952
35.360,0.3724,0.239,0.935
35.380,0.3774,0.258,0.926
35.400,0.3827,0.276,0.943
35.420,0.3884,0.295,0.977
35.440,0.3945,0.315,0.994
35.460,0.4010,0.335,0.968
35.480,0.4079,0.355,0.918
35.500,0.4152,0.372,0.876
35.520,0.4228,0.389,0.851
35.540,0.4307,0.406,0.817
35.560,0.4391,0.422,0.758
35.580,0.4477,0.437,0.707
35.600,0.4566,0.450,0.691
35.620,0.4656,0.464,0.691
35.640,0.4751,0.478,0.665
35.660,0.4848,0.491,0.598
35.680,0.4948,0.502,0.505
35.700,0.5049,0.511,0.404
35.720,0.5152,0.518,0.303
35.740,0.5257,0.523,0.202
35.760,0.5362,0.526,0.126
35.780,0.5468,0.527,0.093
35.800,0.5573,0.530,0.076
35.820,0.5679,0.532,0.034
35.840,0.5787,0.532,-0.034
35.860,0.5892,0.530,-0.076
35.880,0.5998,0.527,-0.076
35.900,0.6103,0.526,-0.067
35.920,0.6209,0.525,-0.076
35.940,0.6313,0.523,-0.084
35.960,0.6418,0.521,-0.076
35.980,0.6521,0.520,-0.059
36.000,0.6626,0.519,-0.067
36.020,0.6730,0.518,-0.093
36.040,0.6833,0.515,-0.109
36.060,0.6936,0.513,-0.126
36.080,0.7038,0.511,-0.168
36.100,0.7141,0.507,-0.253
36.120,0.7242,0.501,-0.337
36.140,0.7341,0.493,-0.404
36.160,0.7439,0.485,-0.463
36.180,0.7535,0.475,-0.522
36.200,0.7630,0.464,-0.581
36.220,0.7721,0.452,-0.623
36.240,0.7811,0.439,-0.665
36.260,0.7897,0.425,-0.716
36.280,0.7980,0.410,-0.775
36.300,0.8062,0.394,-0.834
36.320,0.8138,0.377,-0.893
36.340,0.8212,0.359,-0.952
36.360,0.8282,0.339,-0.977
36.380,0.8348,0.318,-0.960
36.400,0.8408,0.300,-0.935
36.420,0.8468,0.282,-0.943
36.440,0.8522,0.263,-0.960
36.460,0.8572,0.243,-0.952
36.480,0.8619,0.224,-0.935
36.500,0.8662,0.206,-0.943
36.520,0.8702,0.187,-0.977
36.540,0.8737,0.167,-0.994
36.560,0.8768,0.147,-0.985
36.580,0.8795,0.127,-0.960
36.600,0.8819,0.108,-0.943
36.620,0.8839,0.090,-0.943
36.640,0.8855,0.071,-0.952
36.660,0.8868,0.052,-0.960
36.680,0.8875,0.032,-0.960
36.700,0.8880,0.013,-0.968
36.720,0.8881,-0.006,-0.977
36.740,0.8878,-0.026,-0.977
36.760,0.8870,-0.045,-0.968
36.780,0.8859,-0.065,-0.960
36.800,0.8845,-0.084,-0.952
36.820,0.8825,-0.103,-0.935
36.840,0.8804,-0.121,-0.926
36.860,0.8777,-0.139,-0.935
36.880,0.8748,-0.159,-0.952
36.900,0.8714,-0.178,-0.960
36.920,0.8676,-0.197,-0.960
36.940,0.8635,-0.216,-0.960
36.960,0.8590,-0.235,-0.960
36.980,0.8541,-0.255,-0.952
37.000,0.8488,-0.274,-0.926
37.020,0.8431,-0.292,-0.893
37.040,0.8371,-0.309,-0.867
37.060,0.8308,-0.326,-0.851
37.080,0.8241,-0.344,-0.817
37.100,0.8169,-0.360,-0.766
37.120,0.8097,-0.374,-0.733
37.140,0.8020,-0.388,-0.724
37.160,0.7941,-0.403,-0.716
37.180,0.7859,-0.417,-0.682
37.200,0.7774,-0.430,-0.640
37.220,0.7687,-0.443,-0.606
37.240,0.7597,-0.455,-0.573
37.260,0.7505,-0.466,-0.522
37.280,0.7410,-0.476,-0.446
37.300,0.7315,-0.484,-0.362
37.320,0.7216,-0.490,-0.278
37.340,0.7118,-0.495,-0.194
37.360,0.7019,-0.498,-0.109
37.380,0.6918,-0.499,-0.042
37.400,0.6819,-0.499,-0.008
37.420,0.6719,-0.499,0.008
37.440,0.6618,-0.499,0.025
37.460,0.6519,-0.498,0.025
37.480,0.6420,-0.497,-0.008
37.500,0.6320,-0.498,-0.059
37.520,0.6221,-0.500,-0.084
37.540,0.6120,-0.502,-0.059
37.560,0.6019,-0.503,-0.008
37.580,0.5919,-0.502,0.042
37.600,0.5818,-0.501,0.084
37.620,0.5719,-0.499,0.118
37.640,0.5618,-0.496,0.143
37.660,0.5520,-0.493,0.143
37.680,0.5422,-0.490,0.143
37.700,0.5323,-0.488,0.177
37.720,0.5226,-0.484,0.253
37.740,0.5129,-0.478,0.354
37.760,0.5035,-0.470,0.455
37.780,0.4941,-0.460,0.547
37.800,0.4850,-0.448,0.615
37.820,0.4762,-0.435,0.648
37.840,0.4677,-0.421,0.665
37.860,0.4593,-0.408,0.691
37.880,0.4513,-0.394,0.724
37.900,0.4436,-0.379,0.758
37.920,0.4362,-0.364,0.792
37.940,0.4290,-0.348,0.834
37.960,0.4222,-0.330,0.876
37.980,0.4158,-0.312,0.901
38.000,0.4097,-0.294,0.909
38.020,0.4040,-0.276,0.918
38.040,0.3987,-0.258,0.943
38.060,0.3937,-0.238,0.977
38.080,0.3891,-0.218,0.994
38.100,0.3850,-0.198,0.985
38.120,0.3812,-0.179,0.968
38.140,0.3779,-0.160,0.968
38.160,0.3748,-0.140,0.985
38.180,0.3723,-0.120,0.994
38.200,0.3700,-0.100,0.977
38.220,0.3683,-0.081,0.935
38.240,0.3668,-0.063,0.909
38.260,0.3657,-0.045,0.926
38.280,0.3650,-0.026,0.968
38.300,0.3646,-0.006,0.994
38.320,0.3648,0.014,0.985
38.340,0.3652,0.033,0.968
38.360,0.3661,0.053,0.960
38.380,0.3673,0.072,0.952
38.400,0.3690,0.091,0.935
38.420,0.3709,0.109,0.935
38.440,0.3734,0.127,0.960
38.460,0.3760,0.148,0.985
38.480,0.3792,0.168,0.968
38.500,0.3828,0.187,0.926
38.520,0.3867,0.204,0.918
38.540,0.3909,0.222,0.952
38.560,0.3956,0.243,0.985
38.580,0.4007,0.263,0.968
38.600,0.4061,0.282,0.918
38.620,0.4119,0.299,0.876
38.640,0.4181,0.316,0.859
38.660,0.4245,0.333,0.842
38.680,0.4315,0.351,0.800
38.700,0.4386,0.366,0.749
38.720,0.4461,0.380,0.716
38.740,0.4538,0.394,0.707
38.760,0.4619,0.408,0.691
38.780,0.4701,0.422,0.648
38.800,0.4787,0.435,0.589
38.820,0.4876,0.446,0.539
38.840,0.4966,0.456,0.497
38.860,0.5058,0.466,0.421
38.880,0.5152,0.474,0.303
38.900,0.5248,0.478,0.194
38.920,0.5344,0.480,0.143
38.940,0.5440,0.483,0.135
38.960,0.5537,0.486,0.118
38.980,0.5635,0.488,0.076
39.000,0.5732,0.489,0.025
39.020,0.5830,0.489,-0.025
39.040,0.5929,0.488,-0.067
39.060,0.6026,0.486,-0.093
39.080,0.6123,0.484,-0.101
39.100,0.6220,0.482,-0.093
39.120,0.6315,0.480,-0.067
39.140,0.6411,0.479,-0.042
39.160,0.6507,0.479,-0.042
39.180,0.6603,0.478,-0.076
39.200,0.6699,0.476,-0.118
39.220,0.6793,0.473,-0.135
39.240,0.6888,0.470,-0.135
39.260,0.6981,0.468,-0.143
39.280,0.7074,0.465,-0.185
39.300,0.7168,0.461,-0.253
39.320,0.7259,0.455,-0.328
39.340,0.7350,0.448,-0.413
39.360,0.7438,0.439,-0.488
39.380,0.7526,0.427,-0.547
39.400,0.7609,0.416,-0.589
39.420,0.7692,0.404,-0.632
39.440,0.7772,0.391,-0.665
39.460,0.7848,0.377,-0.682
39.480,0.7922,0.364,-0.707
39.500,0.7994,0.350,-0.749
39.520,0.8063,0.333,-0.800
39.540,0.8127,0.317,-0.851
39.560,0.8189,0.300,-0.909
39.580,0.8248,0.281,-0.960
39.600,0.8302,0.261,-0.968
39.620,0.8351,0.242,-0.943
39.640,0.8399,0.223,-0.918
39.660,0.8441,0.205,-0.909
39.680,0.8480,0.187,-0.918
39.700,0.8516,0.169,-0.935
39.720,0.8548,0.150,-0.952
39.740,0.8576,0.130,-0.960
39.760,0.8600,0.111,-0.960
39.780,0.8621,0.092,-0.952
39.800,0.8636,0.073,-0.943
39.820,0.8650,0.055,-0.943
39.840,0.8658,0.035,-0.952
39.860,0.8664,0.016,-0.960
39.880,0.8664,-0.003,-0.960
39.900,0.8663,-0.022,-0.960
39.920,0.8656,-0.041,-0.952
39.940,0.8646,-0.061,-0.943
39.960,0.8631,-0.079,-0.935
39.980,0.8614,-0.098,-0.926
40.000,0.8593,-0.116,-0.918
40.020,0.8567,-0.134,-0.918
40.040,0.8539,-0.153,-0.943
40.060,0.8507,-0.172,-0.968
40.080,0.8470,-0.192,-0.968
40.100,0.8430,-0.211,-0.926
40.120,0.8385,-0.229,-0.867
40.140,0.8338,-0.246,-0.834
40.160,0.8287,-0.262,-0.825
40.180,0.8234,-0.279,-0.817
40.200,0.8176,-0.295,-0.783
40.220,0.8115,-0.310,-0.741
40.240,0.8052,-0.324,-0.716
40.260,0.7985,-0.339,-0.707
40.280,0.7916,-0.353,-0.707
40.300,0.7844,-0.367,-0.691
40.320,0.7769,-0.381,-0.640
40.340,0.7692,-0.393,-0.581
40.360,0.7612,-0.403,-0.547
40.380,0.7530,-0.414,-0.531
40.400,0.7447,-0.425,-0.488
40.420,0.7359,-0.435,-0.413
40.440,0.7272,-0.442,-0.337
40.460,0.7184,-0.448,-0.269
40.480,0.7093,-0.453,-0.202
40.500,0.7002,-0.456,-0.135
40.520,0.6911,-0.458,-0.076
40.540,0.6819,-0.459,-0.025
40.560,0.6726,-0.459,0.008
40.580,0.6635,-0.458,0.017
40.600,0.6543,-0.458,0.017
40.620,0.6452,-0.458,0.008
40.640,0.6360,-0.457,-0.017
40.660,0.6269,-0.458,-0.059
40.680,0.6178,-0.460,-0.076
40.700,0.6085,-0.462,-0.042
40.720,0.5993,-0.462,0.008
40.740,0.5901,-0.461,0.059
40.760,0.5808,-0.460,0.101
40.780,0.5716,-0.457,0.135
40.800,0.5625,-0.454,0.152
40.820,0.5536,-0.451,0.152
40.840,0.5445,-0.448,0.160
40.860,0.5356,-0.445,0.177
40.880,0.5268,-0.441,0.219
40.900,0.5179,-0.437,0.295
40.920,0.5093,-0.429,0.387
40.940,0.5007,-0.420,0.472
40.960,0.4924,-0.410,0.531
40.980,0.4843,-0.399,0.589
41.000,0.4764,-0.387,0.648
41.020,0.4688,-0.373,0.682
41.040,0.4615,-0.359,0.682
41.060,0.4545,-0.346,0.682
41.080,0.4477,-0.332,0.716
41.100,0.4412,-0.317,0.766
41.120,0.4350,-0.301,0.800
41.140,0.4291,-0.285,0.817
41.160,0.4236,-0.269,0.842
41.180,0.4184,-0.252,0.876
41.200,0.4135,-0.233,0.901
41.220,0.4090,-0.215,0.909
41.240,0.4049,-0.197,0.909
41.260,0.4011,-0.179,0.918
41.280,0.3977,-0.161,0.943
41.300,0.3947,-0.141,0.977
41.320,0.3920,-0.121,0.994
41.340,0.3899,-0.101,0.977
41.360,0.3880,-0.082,0.952
41.380,0.3866,-0.064,0.952
41.400,0.3855,-0.044,0.968
41.420,0.3848,-0.024,0.968
41.440,0.3845,-0.005,0.952
41.460,0.3846,0.013,0.952
41.480,0.3850,0.032,0.968
41.500,0.3859,0.053,0.968
41.520,0.3872,0.072,0.952
41.540,0.3888,0.090,0.943
41.560,0.3907,0.109,0.943
41.580,0.3931,0.128,0.935
41.600,0.3959,0.147,0.926
41.620,0.3990,0.165,0.935
41.640,0.4025,0.184,0.943
41.660,0.4063,0.203,0.935
41.680,0.4106,0.221,0.909
41.700,0.4152,0.239,0.876
41.720,0.4202,0.257,0.834
41.740,0.4255,0.273,0.792
41.760,0.4311,0.288,0.766
41.780,0.4370,0.303,0.749
41.800,0.4432,0.318,0.724
41.820,0.4498,0.332,0.691
41.840,0.4566,0.346,0.665
41.860,0.4636,0.359,0.657
41.880,0.4709,0.372,0.648
41.900,0.4785,0.385,0.623
41.920,0.4863,0.397,0.573
41.940,0.4944,0.408,0.497
41.960,0.5026,0.417,0.413
41.980,0.5111,0.424,0.337
42.000,0.5196,0.430,0.269
42.020,0.5283,0.436,0.202
42.040,0.5371,0.439,0.143
42.060,0.5459,0.441,0.118
42.080,0.5547,0.443,0.118
42.100,0.5636,0.446,0.093
42.120,0.5725,0.448,0.034
42.140,0.5816,0.447,-0.025
42.160,0.5904,0.446,-0.042
42.180,0.5993,0.445,-0.042
42.200,0.6083,0.445,-0.067
42.220,0.6171,0.443,-0.093
42.240,0.6260,0.440,-0.084
42.260,0.6347,0.439,-0.042
42.280,0.6434,0.439,-0.025
42.300,0.6523,0.439,-0.059
42.320,0.6610,0.437,-0.101
42.340,0.6697,0.434,-0.118
42.360,0.6783,0.431,-0.118
42.380,0.6870,0.429,-0.135
42.400,0.6956,0.426,-0.177
42.420,0.7040,0.422,-0.219
42.440,0.7124,0.417,-0.261
42.460,0.7208,0.412,-0.312
42.480,0.7289,0.405,-0.371
42.500,0.7370,0.397,-0.429
42.520,0.7448,0.388,-0.480
42.540,0.7526,0.378,-0.531
42.560,0.7600,0.367,-0.573
42.580,0.7672,0.355,-0.606
42.600,0.7741,0.343,-0.640
42.620,0.7809,0.329,-0.682
42.640,0.7874,0.315,-0.724
42.660,0.7935,0.300,-0.749
42.680,0.7994,0.285,-0.749
42.700,0.8049,0.270,-0.741
42.720,0.8102,0.256,-0.766
42.740,0.8151,0.241,-0.842
42.760,0.8199,0.222,-0.926
42.780,0.8241,0.202,-0.952
42.800,0.8279,0.183,-0.918
42.820,0.8314,0.166,-0.893
42.840,0.8345,0.149,-0.901
42.860,0.8373,0.129,-0.918
42.880,0.8397,0.111,-0.918
42.900,0.8417,0.093,-0.901
42.920,0.8435,0.075,-0.893
42.940,0.8447,0.058,-0.893
42.960,0.8457,0.039,-0.909
42.980,0.8464,0.021,-0.926
43.000,0.8465,0.002,-0.926
43.020,0.8464,-0.016,-0.926
43.040,0.8459,-0.034,-0.926
43.060,0.8451,-0.054,-0.918
43.080,0.8437,-0.072,-0.893
43.100,0.8422,-0.089,-0.884
43.120,0.8402,-0.106,-0.901
43.140,0.8379,-0.125,-0.901
43.160,0.8353,-0.143,-0.859
43.180,0.8321,-0.160,-0.808
43.200,0.8288,-0.175,-0.800
43.220,0.8252,-0.191,-0.808
43.240,0.8212,-0.208,-0.800
43.260,0.8168,-0.223,-0.775
43.280,0.8122,-0.238,-0.758
43.300,0.8074,-0.254,-0.758
43.320,0.8020,-0.269,-0.749
43.340,0.7966,-0.284,-0.733
43.360,0.7908,-0.298,-0.699
43.380,0.7846,-0.312,-0.657
43.400,0.7783,-0.324,-0.623
43.420,0.7716,-0.337,-0.598
43.440,0.7648,-0.349,-0.573
43.460,0.7576,-0.360,-0.531
43.480,0.7504,-0.370,-0.488
43.500,0.7429,-0.379,-0.455
43.520,0.7352,-0.388,-0.413
43.540,0.7273,-0.396,-0.354
43.560,0.7193,-0.402,-0.295
43.580,0.7112,-0.407,-0.253
43.600,0.7031,-0.412,-0.211
43.620,0.6947,-0.416,-0.143
43.640,0.6863,-0.418,-0.059
43.660,0.6780,-0.418,0.008
43.680,0.6696,-0.417,0.042
43.700,0.6612,-0.416,0.042
43.720,0.6530,-0.415,0.017
43.740,0.6446,-0.415,-0.017
43.760,0.6364,-0.416,-0.051
43.780,0.6280,-0.417,-0.076
43.800,0.6197,-0.419,-0.084
43.820,0.6113,-0.421,-0.059
43.840,0.6028,-0.422,-0.008
43.860,0.5943,-0.421,0.034
43.880,0.5859,-0.420,0.059
43.900,0.5776,-0.419,0.093
43.920,0.5691,-0.417,0.152
43.940,0.5608,-0.413,0.202
43.960,0.5526,-0.408,0.219
43.980,0.5445,-0.404,0.202
44.000,0.5365,-0.400,0.185
44.020,0.5285,-0.397,0.202
44.040,0.5206,-0.393,0.261
44.060,0.5127,-0.387,0.345
44.080,0.5051,-0.379,0.421
44.100,0.4975,-0.370,0.488
44.120,0.4903,-0.360,0.547
44.140,0.4831,-0.348,0.598
44.160,0.4763,-0.335,0.632
44.180,0.4698,-0.322,0.648
44.200,0.4633,-0.309,0.657
44.220,0.4574,-0.296,0.657
44.240,0.4516,-0.283,0.682
44.260,0.4460,-0.270,0.733
44.280,0.4408,-0.254,0.783
44.300,0.4358,-0.237,0.808
44.320,0.4313,-0.221,0.800
44.340,0.4270,-0.205,0.792
44.360,0.4231,-0.190,0.800
44.380,0.4194,-0.174,0.842
44.400,0.4161,-0.157,0.893
44.420,0.4131,-0.137,0.909
44.440,0.4106,-0.119,0.893
44.460,0.4084,-0.102,0.876
44.480,0.4065,-0.085,0.893
44.500,0.4050,-0.067,0.918
44.520,0.4038,-0.047,0.918
44.540,0.4031,-0.029,0.893
44.560,0.4027,-0.012,0.884
44.580,0.4026,0.005,0.909
44.600,0.4028,0.024,0.926
44.620,0.4036,0.043,0.909
44.640,0.4047,0.061,0.893
44.660,0.4060,0.078,0.901
44.680,0.4077,0.097,0.909
44.700,0.4099,0.115,0.884
44.720,0.4124,0.132,0.851
44.740,0.4151,0.149,0.842
44.760,0.4184,0.166,0.842
44.780,0.4218,0.183,0.842
44.800,0.4256,0.199,0.825
44.820,0.4298,0.216,0.800
44.840,0.4342,0.231,0.766
44.860,0.4391,0.247,0.733
44.880,0.4441,0.261,0.716
44.900,0.4495,0.275,0.691
44.920,0.4551,0.289,0.665
44.940,0.4610,0.301,0.640
44.960,0.4672,0.314,0.623
44.980,0.4735,0.326,0.615
45.000,0.4803,0.339,0.589
45.020,0.4871,0.351,0.547
45.040,0.4943,0.361,0.480
45.060,0.5017,0.370,0.413
45.080,0.5091,0.377,0.362
45.100,0.5167,0.384,0.312
45.120,0.5245,0.390,0.253
45.140,0.5323,0.394,0.194
45.160,0.5402,0.397,0.160
45.180,0.5482,0.400,0.143
45.200,0.5562,0.403,0.118
45.220,0.5644,0.405,0.076
45.240,0.5725,0.406,0.034
45.260,0.5806,0.406,-5.801E-13
45.280,0.5887,0.406,-0.034
45.300,0.5969,0.405,-0.059
45.320,0.6050,0.403,-0.067
45.340,0.6130,0.402,-0.059
45.360,0.6210,0.401,-0.059
45.380,0.6291,0.400,-0.067
45.400,0.6370,0.398,-0.059
45.420,0.6450,0.397,-0.042
45.440,0.6529,0.397,-0.042
45.460,0.6609,0.396,-0.076
45.480,0.6688,0.394,-0.118
45.500,0.6766,0.391,-0.143
45.520,0.6844,0.388,-0.152
45.540,0.6922,0.385,-0.160
45.560,0.6998,0.382,-0.185
45.580,0.7074,0.378,-0.236
45.600,0.7150,0.373,-0.303
45.620,0.7224,0.366,-0.362
45.640,0.7296,0.358,-0.404
45.660,0.7367,0.350,-0.438
45.680,0.7436,0.341,-0.480
45.700,0.7504,0.330,-0.522
45.720,0.7568,0.319,-0.547
45.740,0.7631,0.308,-0.573
45.760,0.7692,0.297,-0.615
45.780,0.7750,0.284,-0.657
45.800,0.7806,0.270,-0.674
45.820,0.7858,0.257,-0.665
45.840,0.7908,0.244,-0.674
45.860,0.7956,0.230,-0.716
45.880,0.8000,0.215,-0.758
45.900,0.8042,0.199,-0.775
45.920,0.8080,0.184,-0.766
45.940,0.8115,0.169,-0.775
45.960,0.8148,0.154,-0.817
45.980,0.8177,0.136,-0.876
46.000,0.8202,0.118,-0.935
46.020,0.8224,0.099,-0.968
46.040,0.8242,0.079,-0.960
46.060,0.8256,0.060,-0.901
46.080,0.8265,0.042,-0.825
46.100,0.8273,0.027,-0.775
46.120,0.8276,0.012,-0.749
46.140,0.8277,-0.003,-0.733
46.160,0.8275,-0.017,-0.707
46.180,0.8270,-0.031,-0.682
46.200,0.8263,-0.044,-0.674
46.220,0.8252,-0.058,-0.699
46.240,0.8240,-0.072,-0.758
46.260,0.8224,-0.088,-0.808
46.280,0.8205,-0.105,-0.817
46.300,0.8182,-0.121,-0.792
46.320,0.8156,-0.136,-0.775
46.340,0.8127,-0.152,-0.783
46.360,0.8095,-0.168,-0.792
