"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
30.680,0.8361,-0.351,-0.909
30.700,0.8288,-0.369,-0.901
30.720,0.8213,-0.387,-0.876
30.740,0.8134,-0.404,-0.825
30.760,0.8051,-0.420,-0.766
30.780,0.7966,-0.435,-0.733
30.800,0.7877,-0.449,-0.724
30.820,0.7786,-0.464,-0.716
30.840,0.7692,-0.478,-0.682
30.860,0.7595,-0.491,-0.632
30.880,0.7495,-0.503,-0.573
30.900,0.7393,-0.514,-0.497
30.920,0.7289,-0.523,-0.404
30.940,0.7184,-0.531,-0.320
30.960,0.7077,-0.536,-0.253
30.980,0.6969,-0.541,-0.194
31.000,0.6861,-0.544,-0.118
31.020,0.6751,-0.546,-0.017
31.040,0.6643,-0.545,0.067
31.060,0.6532,-0.542,0.093
31.080,0.6426,-0.540,0.042
31.100,0.6318,-0.540,-0.025
31.120,0.6210,-0.542,-0.067
31.140,0.6101,-0.543,-0.076
31.160,0.5993,-0.545,-0.051
31.180,0.5884,-0.546,0.017
31.200,0.5773,-0.545,0.109
31.220,0.5665,-0.541,0.160
31.240,0.5557,-0.537,0.143
31.260,0.5451,-0.535,0.101
31.280,0.5344,-0.534,0.101
31.300,0.5237,-0.532,0.160
31.320,0.5131,-0.527,0.244
31.340,0.5026,-0.521,0.328
31.360,0.4922,-0.514,0.429
31.380,0.4820,-0.505,0.556
31.400,0.4720,-0.492,0.674
31.420,0.4623,-0.477,0.724
31.440,0.4529,-0.462,0.707
31.460,0.4438,-0.449,0.699
31.480,0.4350,-0.436,0.741
31.500,0.4264,-0.419,0.808
31.520,0.4181,-0.402,0.851
31.540,0.4104,-0.385,0.867
31.560,0.4027,-0.368,0.901
31.580,0.3956,-0.350,0.952
31.600,0.3888,-0.329,0.994
31.620,0.3823,-0.309,1.002
31.640,0.3764,-0.289,0.977
31.660,0.3708,-0.270,0.943
31.680,0.3656,-0.252,0.926
31.700,0.3608,-0.233,0.943
31.720,0.3563,-0.214,0.977
31.740,0.3521,-0.194,0.994
31.760,0.3485,-0.174,0.977
31.780,0.3452,-0.155,0.943
31.800,0.3423,-0.136,0.918
31.820,0.3398,-0.118,0.918
31.840,0.3376,-0.100,0.935
31.860,0.3358,-0.081,0.952
31.880,0.3343,-0.062,0.960
31.900,0.3333,-0.042,0.968
31.920,0.3326,-0.023,0.985
31.940,0.3324,-0.003,0.994
31.960,0.3325,0.017,0.985
31.980,0.3331,0.036,0.960
32.000,0.3340,0.056,0.935
32.020,0.3353,0.074,0.918
32.040,0.3370,0.092,0.918
32.060,0.3389,0.110,0.935
32.080,0.3414,0.129,0.943
32.100,0.3441,0.149,0.935
32.120,0.3473,0.167,0.926
32.140,0.3508,0.185,0.935
32.160,0.3547,0.204,0.952
32.180,0.3589,0.223,0.952
32.200,0.3637,0.243,0.935
32.220,0.3686,0.261,0.935
32.240,0.3741,0.279,0.960
32.260,0.3798,0.299,0.985
32.280,0.3860,0.319,0.977
32.300,0.3926,0.339,0.935
32.320,0.3996,0.357,0.893
32.340,0.4068,0.374,0.859
32.360,0.4146,0.391,0.825
32.380,0.4225,0.407,0.783
32.400,0.4308,0.422,0.741
32.420,0.4395,0.437,0.724
32.440,0.4483,0.451,0.716
32.460,0.4574,0.466,0.682
32.480,0.4670,0.479,0.615
32.500,0.4767,0.490,0.547
32.520,0.4865,0.500,0.488
32.540,0.4967,0.510,0.404
32.560,0.5070,0.517,0.295
32.580,0.5174,0.521,0.194
32.600,0.5279,0.524,0.135
32.620,0.5384,0.526,0.101
32.640,0.5490,0.529,0.067
32.660,0.5595,0.530,0.025
32.680,0.5702,0.530,-0.017
32.700,0.5807,0.529,-0.042
32.720,0.5913,0.527,-0.059
32.740,0.6018,0.526,-0.084
32.760,0.6124,0.524,-0.118
32.780,0.6228,0.521,-0.118
32.800,0.6332,0.518,-0.067
32.820,0.6435,0.518,-0.017
32.840,0.6538,0.519,-0.034
32.860,0.6644,0.518,-0.109
32.880,0.6747,0.514,-0.160
32.900,0.6849,0.510,-0.160
32.920,0.6951,0.508,-0.168
32.940,0.7053,0.505,-0.236
32.960,0.7153,0.499,-0.345
32.980,0.7253,0.491,-0.446
33.000,0.7350,0.481,-0.514
33.020,0.7446,0.470,-0.547
33.040,0.7538,0.459,-0.564
33.060,0.7629,0.448,-0.606
33.080,0.7717,0.436,-0.682
33.100,0.7803,0.420,-0.758
33.120,0.7886,0.404,-0.808
33.140,0.7965,0.388,-0.851
33.160,0.8041,0.371,-0.901
33.180,0.8114,0.352,-0.935
33.200,0.8182,0.332,-0.935
33.220,0.8246,0.314,-0.935
33.240,0.8308,0.296,-0.960
33.260,0.8365,0.276,-0.977
33.280,0.8418,0.256,-0.960
33.300,0.8467,0.237,-0.926
33.320,0.8513,0.219,-0.926
33.340,0.8555,0.201,-0.960
33.360,0.8593,0.181,-0.985
33.380,0.8628,0.161,-0.977
33.400,0.8657,0.141,-0.943
33.420,0.8684,0.123,-0.935
33.440,0.8707,0.105,-0.960
33.460,0.8726,0.085,-0.985
33.480,0.8741,0.065,-0.977
33.500,0.8751,0.045,-0.952
33.520,0.8759,0.027,-0.952
33.540,0.8762,0.008,-0.968
33.560,0.8762,-0.012,-0.977
33.580,0.8758,-0.031,-0.968
33.600,0.8749,-0.051,-0.960
33.620,0.8738,-0.070,-0.952
33.640,0.8721,-0.089,-0.935
33.660,0.8702,-0.107,-0.935
33.680,0.8679,-0.125,-0.960
33.700,0.8652,-0.146,-0.977
33.720,0.8621,-0.166,-0.952
33.740,0.8585,-0.184,-0.909
33.760,0.8547,-0.201,-0.901
33.780,0.8505,-0.219,-0.935
33.800,0.8459,-0.238,-0.968
33.820,0.8410,-0.259,-0.968
33.840,0.8356,-0.278,-0.935
33.860,0.8298,-0.296,-0.876
33.880,0.8237,-0.313,-0.817
33.900,0.8173,-0.328,-0.775
33.920,0.8105,-0.344,-0.766
33.940,0.8036,-0.359,-0.783
33.960,0.7962,-0.375,-0.783
33.980,0.7886,-0.391,-0.749
34.000,0.7806,-0.405,-0.699
34.020,0.7723,-0.418,-0.657
34.040,0.7638,-0.431,-0.623
34.060,0.7551,-0.444,-0.581
34.080,0.7460,-0.455,-0.531
34.100,0.7369,-0.465,-0.480
34.120,0.7275,-0.474,-0.421
34.140,0.7179,-0.482,-0.354
34.160,0.7082,-0.488,-0.286
34.180,0.6983,-0.493,-0.219
34.200,0.6884,-0.497,-0.143
34.220,0.6785,-0.499,-0.051
34.240,0.6684,-0.499,0.025
34.260,0.6585,-0.497,0.051
34.280,0.6485,-0.496,0.034
34.300,0.6387,-0.496,0.008
34.320,0.6286,-0.496,-0.008
34.340,0.6188,-0.496,-0.042
34.360,0.6089,-0.497,-0.076
34.380,0.5989,-0.500,-0.076
34.400,0.5888,-0.501,-0.017
34.420,0.5788,-0.501,0.076
34.440,0.5688,-0.498,0.152
34.460,0.5588,-0.494,0.185
34.480,0.5491,-0.490,0.160
34.500,0.5393,-0.487,0.126
34.520,0.5296,-0.486,0.135
34.540,0.5199,-0.483,0.202
34.560,0.5102,-0.478,0.295
34.580,0.5007,-0.471,0.371
34.600,0.4914,-0.463,0.438
34.620,0.4821,-0.454,0.514
34.640,0.4732,-0.443,0.598
34.660,0.4644,-0.429,0.674
34.680,0.4559,-0.415,0.724
34.700,0.4478,-0.400,0.741
34.720,0.4399,-0.385,0.733
34.740,0.4324,-0.371,0.724
34.760,0.4251,-0.357,0.749
34.780,0.4181,-0.342,0.808
34.800,0.4114,-0.324,0.867
34.820,0.4051,-0.306,0.909
34.840,0.3992,-0.288,0.935
34.860,0.3936,-0.269,0.952
34.880,0.3884,-0.250,0.960
34.900,0.3837,-0.230,0.960
34.920,0.3792,-0.211,0.960
34.940,0.3752,-0.192,0.960
34.960,0.3715,-0.173,0.960
34.980,0.3683,-0.154,0.968
35.000,0.3654,-0.134,0.985
35.020,0.3629,-0.114,0.994
35.040,0.3608,-0.094,0.977
35.060,0.3592,-0.075,0.935
35.080,0.3578,-0.057,0.909
35.100,0.3569,-0.039,0.926
35.120,0.3563,-0.020,0.968
35.140,0.3560,-1.388E-15,0.994
35.160,0.3563,0.020,0.968
35.180,0.3569,0.039,0.926
35.200,0.3578,0.057,0.909
35.220,0.3592,0.075,0.935
35.240,0.3608,0.094,0.968
35.260,0.3629,0.114,0.968
35.280,0.3654,0.133,0.952
35.300,0.3683,0.152,0.943
35.320,0.3714,0.171,0.960
35.340,0.3751,0.190,0.977
35.360,0.3791,0.210,0.968
35.380,0.3834,0.229,0.943
35.400,0.3883,0.248,0.918
35.420,0.3934,0.266,0.909
35.440,0.3988,0.284,0.901
35.460,0.4048,0.302,0.876
35.480,0.4110,0.319,0.842
35.500,0.4175,0.335,0.808
35.520,0.4244,0.352,0.775
35.540,0.4316,0.367,0.741
35.560,0.4391,0.381,0.716
35.580,0.4469,0.395,0.699
35.600,0.4549,0.409,0.674
35.620,0.4632,0.422,0.632
35.640,0.4718,0.435,0.581
35.660,0.4806,0.446,0.522
35.680,0.4897,0.456,0.438
35.700,0.4989,0.464,0.345
35.720,0.5082,0.469,0.269
35.740,0.5177,0.474,0.219
35.760,0.5271,0.478,0.177
35.780,0.5368,0.481,0.126
35.800,0.5464,0.483,0.084
35.820,0.5561,0.484,0.051
35.840,0.5658,0.485,0.017
35.860,0.5755,0.485,-0.025
35.880,0.5852,0.484,-0.067
35.900,0.5949,0.482,-0.084
35.920,0.6045,0.480,-0.076
35.940,0.6141,0.479,-0.067
35.960,0.6237,0.478,-0.076
35.980,0.6332,0.476,-0.076
36.000,0.6427,0.474,-0.051
36.020,0.6521,0.474,-0.034
36.040,0.6616,0.474,-0.067
36.060,0.6712,0.472,-0.135
36.080,0.6805,0.468,-0.185
36.100,0.6899,0.464,-0.219
36.120,0.6991,0.460,-0.261
36.140,0.7083,0.454,-0.312
36.160,0.7173,0.447,-0.354
36.180,0.7261,0.440,-0.404
36.200,0.7348,0.431,-0.480
36.220,0.7435,0.420,-0.556
36.240,0.7517,0.408,-0.598
36.260,0.7597,0.396,-0.623
36.280,0.7676,0.384,-0.665
36.300,0.7751,0.370,-0.707
36.320,0.7824,0.355,-0.733
36.340,0.7893,0.341,-0.749
36.360,0.7960,0.325,-0.792
36.380,0.8024,0.309,-0.859
36.400,0.8083,0.291,-0.918
36.420,0.8140,0.272,-0.952
36.440,0.8192,0.253,-0.943
36.460,0.8241,0.233,-0.909
36.480,0.8286,0.216,-0.884
36.500,0.8327,0.199,-0.901
36.520,0.8366,0.181,-0.952
36.540,0.8400,0.161,-0.977
36.560,0.8430,0.140,-0.960
36.580,0.8456,0.122,-0.926
36.600,0.8479,0.104,-0.918
36.620,0.8498,0.086,-0.935
36.640,0.8513,0.067,-0.952
36.660,0.8525,0.047,-0.960
36.680,0.8532,0.028,-0.952
36.700,0.8536,0.009,-0.943
36.720,0.8536,-0.009,-0.943
36.740,0.8532,-0.028,-0.952
36.760,0.8525,-0.047,-0.952
36.780,0.8513,-0.067,-0.935
36.800,0.8498,-0.085,-0.926
36.820,0.8479,-0.103,-0.935
36.840,0.8457,-0.122,-0.952
36.860,0.8430,-0.141,-0.952
36.880,0.8400,-0.161,-0.935
36.900,0.8366,-0.179,-0.909
36.920,0.8328,-0.197,-0.876
36.940,0.8287,-0.214,-0.851
36.960,0.8242,-0.230,-0.842
36.980,0.8195,-0.248,-0.842
37.000,0.8144,-0.265,-0.825
37.020,0.8088,-0.281,-0.792
37.040,0.8031,-0.296,-0.766
37.060,0.7971,-0.311,-0.749
37.080,0.7906,-0.326,-0.724
37.100,0.7840,-0.341,-0.691
37.120,0.7770,-0.354,-0.665
37.140,0.7698,-0.367,-0.657
37.160,0.7624,-0.380,-0.648
37.180,0.7546,-0.393,-0.615
37.200,0.7466,-0.405,-0.556
37.220,0.7384,-0.415,-0.488
37.240,0.7300,-0.424,-0.429
37.260,0.7214,-0.433,-0.379
37.280,0.7127,-0.440,-0.328
37.300,0.7038,-0.446,-0.269
37.320,0.6948,-0.451,-0.194
37.340,0.6857,-0.454,-0.109
37.360,0.6766,-0.455,-0.042
37.380,0.6675,-0.455,6.939E-13
37.400,0.6585,-0.455,0.025
37.420,0.6494,-0.454,0.025
37.440,0.6403,-0.453,-0.008
37.460,0.6313,-0.454,-0.051
37.480,0.6222,-0.456,-0.059
37.500,0.6130,-0.457,-0.042
37.520,0.6039,-0.457,-0.034
37.540,0.5948,-0.458,-0.025
37.560,0.5856,-0.459,0.017
37.580,0.5764,-0.458,0.084
37.600,0.5673,-0.455,0.135
37.620,0.5582,-0.452,0.160
37.640,0.5492,-0.449,0.177
37.660,0.5402,-0.445,0.185
37.680,0.5314,-0.441,0.177
37.700,0.5226,-0.438,0.177
37.720,0.5139,-0.435,0.227
37.740,0.5052,-0.429,0.320
37.760,0.4967,-0.421,0.413
37.780,0.4883,-0.412,0.488
37.800,0.4802,-0.402,0.556
37.820,0.4722,-0.390,0.615
37.840,0.4646,-0.377,0.640
37.860,0.4572,-0.364,0.640
37.880,0.4500,-0.352,0.657
37.900,0.4431,-0.339,0.707
37.920,0.4364,-0.323,0.766
37.940,0.4301,-0.307,0.792
37.960,0.4242,-0.291,0.792
37.980,0.4185,-0.276,0.800
38.000,0.4131,-0.260,0.825
38.020,0.4080,-0.243,0.851
38.040,0.4034,-0.225,0.867
38.060,0.3991,-0.208,0.901
38.080,0.3951,-0.190,0.943
38.100,0.3914,-0.170,0.960
38.120,0.3883,-0.151,0.943
38.140,0.3855,-0.132,0.926
38.160,0.3829,-0.114,0.943
38.180,0.3809,-0.095,0.968
38.200,0.3792,-0.075,0.977
38.220,0.3779,-0.056,0.968
38.240,0.3770,-0.036,0.960
38.260,0.3764,-0.017,0.968
38.280,0.3763,0.002,0.977
38.300,0.3765,0.022,0.968
38.320,0.3771,0.041,0.943
38.340,0.3782,0.060,0.926
38.360,0.3796,0.078,0.943
38.380,0.3812,0.097,0.968
38.400,0.3834,0.117,0.968
38.420,0.3860,0.136,0.935
38.440,0.3889,0.155,0.901
38.460,0.3922,0.172,0.901
38.480,0.3958,0.190,0.918
38.500,0.3997,0.209,0.909
38.520,0.4042,0.227,0.859
38.540,0.4089,0.244,0.817
38.560,0.4139,0.259,0.817
38.580,0.4192,0.276,0.825
38.600,0.4249,0.293,0.792
38.620,0.4310,0.308,0.724
38.640,0.4373,0.321,0.674
38.660,0.4438,0.334,0.657
38.680,0.4506,0.348,0.657
38.700,0.4578,0.361,0.657
38.720,0.4650,0.374,0.648
38.740,0.4727,0.387,0.606
38.760,0.4806,0.399,0.522
38.780,0.4887,0.408,0.421
38.800,0.4969,0.415,0.337
38.820,0.5053,0.421,0.278
38.840,0.5138,0.426,0.227
38.860,0.5224,0.430,0.185
38.880,0.5310,0.434,0.168
38.900,0.5397,0.437,0.168
38.920,0.5485,0.441,0.143
38.940,0.5573,0.444,0.067
38.960,0.5663,0.444,-0.017
38.980,0.5751,0.442,-0.051
39.000,0.5839,0.441,-0.042
39.020,0.5927,0.441,-0.051
39.040,0.6016,0.440,-0.084
39.060,0.6103,0.437,-0.101
39.080,0.6190,0.435,-0.076
39.100,0.6277,0.434,-0.034
39.120,0.6364,0.434,-0.017
39.140,0.6450,0.434,-0.034
39.160,0.6537,0.433,-0.076
39.180,0.6623,0.430,-0.118
39.200,0.6709,0.427,-0.143
39.220,0.6794,0.424,-0.160
39.240,0.6879,0.421,-0.194
39.260,0.6963,0.417,-0.253
39.280,0.7047,0.411,-0.320
39.300,0.7128,0.404,-0.371
39.320,0.7208,0.396,-0.404
39.340,0.7287,0.388,-0.446
39.360,0.7363,0.379,-0.505
39.380,0.7438,0.368,-0.564
39.400,0.7511,0.356,-0.598
39.420,0.7580,0.344,-0.615
39.440,0.7648,0.331,-0.640
39.460,0.7713,0.318,-0.674
39.480,0.7775,0.304,-0.699
39.500,0.7835,0.290,-0.716
39.520,0.7892,0.276,-0.733
39.540,0.7945,0.261,-0.749
39.560,0.7996,0.246,-0.775
39.580,0.8043,0.230,-0.834
39.600,0.8088,0.213,-0.926
39.620,0.8129,0.193,-0.994
39.640,0.8166,0.172,-0.985
39.660,0.8197,0.153,-0.918
39.680,0.8226,0.135,-0.859
39.700,0.8252,0.119,-0.842
39.720,0.8274,0.102,-0.859
39.740,0.8293,0.085,-0.884
39.760,0.8308,0.067,-0.901
39.780,0.8320,0.049,-0.918
39.800,0.8327,0.030,-0.926
39.820,0.8332,0.011,-0.926
39.840,0.8332,-0.007,-0.909
39.860,0.8328,-0.025,-0.893
39.880,0.8322,-0.042,-0.893
39.900,0.8311,-0.061,-0.893
39.920,0.8298,-0.079,-0.884
39.940,0.8280,-0.096,-0.867
39.960,0.8259,-0.113,-0.851
39.980,0.8235,-0.130,-0.834
40.000,0.8207,-0.147,-0.825
40.020,0.8176,-0.163,-0.834
40.040,0.8143,-0.180,-0.834
40.060,0.8104,-0.197,-0.792
40.080,0.8063,-0.212,-0.741
40.100,0.8019,-0.225,-0.733
40.120,0.7973,-0.241,-0.758
40.140,0.7923,-0.257,-0.766
40.160,0.7870,-0.272,-0.733
40.180,0.7814,-0.286,-0.691
40.200,0.7756,-0.299,-0.665
40.220,0.7694,-0.312,-0.648
40.240,0.7631,-0.325,-0.623
40.260,0.7564,-0.338,-0.581
40.280,0.7495,-0.349,-0.539
40.300,0.7425,-0.359,-0.514
40.320,0.7352,-0.369,-0.488
40.340,0.7277,-0.379,-0.446
40.360,0.7201,-0.387,-0.387
40.380,0.7122,-0.394,-0.328
40.400,0.7043,-0.400,-0.286
40.420,0.6962,-0.405,-0.236
40.440,0.6880,-0.410,-0.168
40.460,0.6798,-0.412,-0.084
40.480,0.6714,-0.413,-0.008
40.500,0.6633,-0.412,0.025
40.520,0.6549,-0.411,0.025
40.540,0.6468,-0.411,-0.008
40.560,0.6386,-0.411,-0.042
40.580,0.6303,-0.413,-0.059
40.600,0.6221,-0.414,-0.059
40.620,0.6137,-0.415,-0.051
40.640,0.6055,-0.416,-0.051
40.660,0.5971,-0.417,-0.034
40.680,0.5887,-0.418,0.017
40.700,0.5804,-0.417,0.093
40.720,0.5720,-0.414,0.152
40.740,0.5637,-0.410,0.168
40.760,0.5556,-0.407,0.160
40.780,0.5475,-0.404,0.160
40.800,0.5394,-0.401,0.177
40.820,0.5315,-0.397,0.194
40.840,0.5235,-0.393,0.211
40.860,0.5157,-0.389,0.236
40.880,0.5080,-0.384,0.295
40.900,0.5003,-0.378,0.379
40.920,0.4928,-0.369,0.455
40.940,0.4855,-0.359,0.497
40.960,0.4785,-0.349,0.522
40.980,0.4716,-0.339,0.573
41.000,0.4649,-0.326,0.640
41.020,0.4585,-0.312,0.682
41.040,0.4524,-0.298,0.682
41.060,0.4466,-0.285,0.674
41.080,0.4410,-0.272,0.682
41.100,0.4357,-0.258,0.707
41.120,0.4307,-0.244,0.741
41.140,0.4260,-0.228,0.775
41.160,0.4215,-0.212,0.800
41.180,0.4175,-0.196,0.808
41.200,0.4137,-0.180,0.817
41.220,0.4102,-0.164,0.834
41.240,0.4072,-0.147,0.851
41.260,0.4044,-0.129,0.876
41.280,0.4020,-0.112,0.909
41.300,0.3999,-0.093,0.935
41.320,0.3982,-0.074,0.926
41.340,0.3970,-0.056,0.893
41.360,0.3960,-0.038,0.884
41.380,0.3954,-0.021,0.909
41.400,0.3952,-0.002,0.935
41.420,0.3953,0.017,0.926
41.440,0.3959,0.035,0.893
41.460,0.3968,0.053,0.884
41.480,0.3980,0.070,0.901
41.500,0.3996,0.089,0.909
41.520,0.4015,0.107,0.884
41.540,0.4039,0.124,0.851
41.560,0.4065,0.140,0.842
41.580,0.4095,0.158,0.842
41.600,0.4128,0.175,0.825
41.620,0.4165,0.191,0.792
41.640,0.4204,0.206,0.775
41.660,0.4248,0.221,0.766
41.680,0.4293,0.237,0.749
41.700,0.4342,0.252,0.716
41.720,0.4395,0.266,0.682
41.740,0.4448,0.279,0.665
41.760,0.4506,0.292,0.648
41.780,0.4566,0.305,0.632
41.800,0.4627,0.317,0.606
41.820,0.4693,0.329,0.573
41.840,0.4760,0.341,0.539
41.860,0.4829,0.351,0.497
41.880,0.4900,0.361,0.438
41.900,0.4973,0.369,0.362
41.920,0.5048,0.375,0.286
41.940,0.5123,0.380,0.236
41.960,0.5200,0.384,0.211
41.980,0.5277,0.388,0.194
42.000,0.5355,0.392,0.177
42.020,0.5434,0.395,0.152
42.040,0.5514,0.398,0.118
42.060,0.5593,0.400,0.067
42.080,0.5674,0.401,1.228E-12
42.100,0.5754,0.400,-0.042
42.120,0.5834,0.398,-0.042
42.140,0.5913,0.398,-0.025
42.160,0.5993,0.398,-0.034
42.180,0.6073,0.397,-0.067
42.200,0.6152,0.395,-0.084
42.220,0.6230,0.393,-0.076
42.240,0.6309,0.392,-0.059
42.260,0.6387,0.391,-0.051
42.280,0.6466,0.390,-0.059
42.300,0.6543,0.389,-0.076
42.320,0.6621,0.387,-0.101
42.340,0.6699,0.385,-0.126
42.360,0.6775,0.382,-0.152
42.380,0.6851,0.379,-0.194
42.400,0.6927,0.375,-0.253
42.420,0.7002,0.369,-0.312
42.440,0.7074,0.362,-0.345
42.460,0.7146,0.355,-0.371
42.480,0.7216,0.348,-0.413
42.500,0.7285,0.339,-0.463
42.520,0.7352,0.328,-0.505
42.540,0.7416,0.318,-0.539
42.560,0.7479,0.307,-0.573
42.580,0.7540,0.295,-0.598
42.600,0.7597,0.283,-0.615
42.620,0.7653,0.271,-0.640
42.640,0.7706,0.258,-0.665
42.660,0.7756,0.244,-0.674
42.680,0.7803,0.230,-0.682
42.700,0.7848,0.217,-0.716
42.720,0.7891,0.202,-0.766
42.740,0.7929,0.186,-0.792
42.760,0.7965,0.170,-0.783
42.780,0.7997,0.155,-0.775
42.800,0.8026,0.139,-0.783
42.820,0.8053,0.123,-0.800
42.840,0.8076,0.107,-0.817
42.860,0.8095,0.091,-0.859
42.880,0.8112,0.074,-0.943
42.900,0.8126,0.054,-1.027
42.920,0.8134,0.031,-1.053
42.940,0.8138,0.010,-1.011
42.960,0.8138,-0.009,-0.943
42.980,0.8134,-0.027,-0.893
43.000,0.8127,-0.044,-0.859
43.020,0.8116,-0.062,-0.834
43.040,0.8103,-0.078,-0.817
43.060,0.8085,-0.094,-0.808
43.080,0.8065,-0.110,-0.808
43.100,0.8041,-0.126,-0.792
43.120,0.8014,-0.142,-0.758
43.140,0.7984,-0.157,-0.733
43.160,0.7951,-0.171,-0.733
43.180,0.7916,-0.186,-0.741
43.200,0.7877,-0.201,-0.733
43.220,0.7835,-0.215,-0.716
43.240,0.7791,-0.229,-0.699
43.260,0.7744,-0.244,-0.674
43.280,0.7693,-0.257,-0.640
43.300,0.7641,-0.269,-0.615
43.320,0.7586,-0.281,-0.589
43.340,0.7528,-0.293,-0.556
43.360,0.7469,-0.303,-0.522
43.380,0.7407,-0.313,-0.497
43.400,0.7344,-0.323,-0.472
43.420,0.7277,-0.332,-0.438
43.440,0.7210,-0.341,-0.413
43.460,0.7141,-0.349,-0.387
43.480,0.7071,-0.357,-0.345
43.500,0.6998,-0.363,-0.278
43.520,0.6925,-0.368,-0.202
43.540,0.6851,-0.371,-0.135
43.560,0.6776,-0.373,-0.076
43.580,0.6702,-0.374,-0.034
43.600,0.6627,-0.374,-0.008
43.620,0.6552,-0.374,8.285E-13
43.640,0.6478,-0.374,1.106E-12
43.660,0.6403,-0.374,5.537E-13
43.680,0.6327,-0.374,-0.008
43.700,0.6253,-0.374,-0.034
43.720,0.6178,-0.375,-0.059
43.740,0.6103,-0.377,-0.067
43.760,0.6028,-0.378,-0.051
43.780,0.5952,-0.379,-0.017
43.800,0.5876,-0.379,0.017
43.820,0.5800,-0.378,0.059
43.840,0.5725,-0.377,0.109
43.860,0.5650,-0.374,0.160
43.880,0.5574,-0.370,0.194
43.900,0.5502,-0.366,0.194
43.920,0.5429,-0.362,0.185
43.940,0.5356,-0.359,0.185
43.960,0.5286,-0.355,0.202
43.980,0.5214,-0.351,0.236
44.000,0.5145,-0.346,0.269
44.020,0.5076,-0.340,0.312
44.040,0.5009,-0.333,0.362
44.060,0.4943,-0.325,0.421
44.080,0.4878,-0.316,0.472
44.100,0.4817,-0.306,0.505
44.120,0.4756,-0.296,0.539
44.140,0.4698,-0.285,0.581
44.160,0.4642,-0.273,0.623
44.180,0.4589,-0.260,0.648
44.200,0.4538,-0.247,0.657
44.220,0.4490,-0.233,0.657
44.240,0.4444,-0.220,0.665
44.260,0.4402,-0.207,0.682
44.280,0.4362,-0.193,0.707
44.300,0.4324,-0.179,0.733
44.320,0.4290,-0.164,0.749
44.340,0.4259,-0.149,0.766
44.360,0.4231,-0.133,0.783
44.380,0.4205,-0.117,0.800
44.400,0.4184,-0.101,0.808
44.420,0.4165,-0.085,0.808
44.440,0.4150,-0.069,0.817
44.460,0.4137,-0.053,0.825
44.480,0.4129,-0.035,0.825
44.500,0.4123,-0.019,0.817
44.520,0.4122,-0.003,0.808
44.540,0.4122,0.013,0.808
44.560,0.4127,0.029,0.800
44.580,0.4134,0.045,0.792
44.600,0.4145,0.061,0.792
44.620,0.4158,0.077,0.800
44.640,0.4175,0.093,0.800
44.660,0.4196,0.109,0.783
44.680,0.4219,0.124,0.775
44.700,0.4245,0.139,0.775
44.720,0.4274,0.156,0.766
44.740,0.4307,0.171,0.733
44.760,0.4344,0.185,0.691
44.780,0.4381,0.198,0.665
44.800,0.4422,0.211,0.648
44.820,0.4466,0.224,0.640
44.840,0.4512,0.236,0.640
44.860,0.4561,0.250,0.648
44.880,0.4612,0.263,0.640
44.900,0.4666,0.276,0.589
44.920,0.4722,0.287,0.522
44.940,0.4781,0.296,0.480
44.960,0.4841,0.305,0.472
44.980,0.4903,0.315,0.446
45.000,0.4967,0.324,0.379
45.020,0.5034,0.330,0.303
45.040,0.5099,0.335,0.261
45.060,0.5167,0.341,0.244
45.080,0.5236,0.346,0.227
45.100,0.5305,0.350,0.202
45.120,0.5376,0.354,0.177
45.140,0.5447,0.357,0.152
45.160,0.5519,0.360,0.118
45.180,0.5590,0.362,0.067
45.200,0.5664,0.363,0.008
45.220,0.5736,0.362,-0.017
45.240,0.5808,0.361,-0.008
45.260,0.5880,0.362,5.135E-13
45.280,0.5953,0.362,-0.025
45.300,0.6026,0.361,-0.067
45.320,0.6097,0.359,-0.093
45.340,0.6169,0.357,-0.101
45.360,0.6240,0.355,-0.084
45.380,0.6310,0.353,-0.042
45.400,0.6381,0.353,-5.232E-13
45.420,0.6451,0.354,-2.359E-14
45.440,0.6523,0.354,-0.059
45.460,0.6593,0.352,-0.135
45.480,0.6663,0.348,-0.185
45.500,0.6732,0.344,-0.194
45.520,0.6800,0.340,-0.185
45.540,0.6868,0.337,-0.202
45.560,0.6935,0.332,-0.253
45.580,0.7002,0.326,-0.320
45.600,0.7066,0.319,-0.371
45.620,0.7129,0.311,-0.396
45.640,0.7191,0.303,-0.404
45.660,0.7250,0.295,-0.413
45.680,0.7308,0.287,-0.446
45.700,0.7365,0.278,-0.505
45.720,0.7420,0.267,-0.564
45.740,0.7472,0.255,-0.589
45.760,0.7522,0.243,-0.581
45.780,0.7569,0.231,-0.573
45.800,0.7614,0.220,-0.598
45.820,0.7658,0.208,-0.648
45.840,0.7698,0.194,-0.682
45.860,0.7735,0.180,-0.691
45.880,0.7769,0.167,-0.691
45.900,0.7802,0.153,-0.699
45.920,0.7831,0.138,-0.699
45.940,0.7857,0.124,-0.691
45.960,0.7881,0.111,-0.707
45.980,0.7901,0.097,-0.749
46.000,0.7920,0.081,-0.792
46.020,0.7934,0.065,-0.792
46.040,0.7945,0.049,-0.749
46.060,0.7954,0.034,-0.707
46.080,0.7958,0.021,-0.707
46.100,0.7962,0.007,-0.749
46.120,0.7962,-0.009,-0.775
