"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
30.740,0.7944,0.000,-0.606
30.760,0.7943,-0.012,-0.606
30.780,0.7939,-0.024,-0.606
30.800,0.7933,-0.036,-0.606
30.820,0.7924,-0.049,-0.598
30.840,0.7914,-0.061,-0.581
30.860,0.7900,-0.072,-0.564
30.880,0.7884,-0.083,-0.556
30.900,0.7867,-0.094,-0.556
30.920,0.7847,-0.105,-0.556
30.940,0.7825,-0.116,-0.556
30.960,0.7801,-0.127,-0.547
30.980,0.7774,-0.138,-0.531
31.000,0.7745,-0.149,-0.514
31.020,0.7715,-0.159,-0.497
31.040,0.7682,-0.169,-0.472
31.060,0.7647,-0.178,-0.438
31.080,0.7610,-0.186,-0.421
31.100,0.7573,-0.194,-0.421
31.120,0.7533,-0.203,-0.404
31.140,0.7492,-0.211,-0.362
31.160,0.7448,-0.217,-0.320
31.180,0.7404,-0.223,-0.303
31.200,0.7359,-0.229,-0.286
31.220,0.7312,-0.235,-0.236
31.240,0.7265,-0.239,-0.160
31.260,0.7216,-0.242,-0.084
31.280,0.7168,-0.243,-0.042
31.300,0.7119,-0.243,-0.034
31.320,0.7071,-0.244,-0.042
31.340,0.7022,-0.245,-0.059
31.360,0.6973,-0.246,-0.076
31.380,0.6924,-0.248,-0.084
31.400,0.6874,-0.250,-0.059
31.420,0.6823,-0.251,-0.017
31.440,0.6774,-0.250,1.853E-13
31.460,0.6724,-0.250,-0.017
31.480,0.6674,-0.251,-0.034
31.500,0.6623,-0.252,-0.017
31.520,0.6574,-0.252,0.008
31.540,0.6523,-0.251,0.017
31.560,0.6473,-0.251,7.078E-14
31.580,0.6423,-0.251,-0.017
31.600,0.6372,-0.252,-0.008
31.620,0.6323,-0.252,0.017
31.640,0.6272,-0.251,0.051
31.660,0.6222,-0.250,0.084
31.680,0.6172,-0.248,0.126
31.700,0.6123,-0.245,0.168
31.720,0.6074,-0.241,0.185
31.740,0.6027,-0.236,0.177
31.760,0.5979,-0.233,0.160
31.780,0.5933,-0.230,0.152
31.800,0.5887,-0.227,0.160
31.820,0.5842,-0.224,0.177
31.840,0.5798,-0.220,0.202
31.860,0.5754,-0.216,0.227
31.880,0.5711,-0.211,0.244
31.900,0.5669,-0.206,0.253
31.920,0.5629,-0.201,0.253
31.940,0.5589,-0.196,0.261
31.960,0.5550,-0.191,0.286
31.980,0.5513,-0.185,0.328
32.000,0.5476,-0.178,0.362
32.020,0.5441,-0.170,0.371
32.040,0.5408,-0.163,0.362
32.060,0.5377,-0.156,0.362
32.080,0.5345,-0.149,0.379
32.100,0.5317,-0.140,0.396
32.120,0.5289,-0.132,0.413
32.140,0.5264,-0.124,0.429
32.160,0.5240,-0.115,0.455
32.180,0.5218,-0.106,0.480
32.200,0.5197,-0.096,0.497
32.220,0.5179,-0.086,0.505
32.240,0.5163,-0.076,0.514
32.260,0.5149,-0.066,0.531
32.280,0.5137,-0.055,0.539
32.300,0.5127,-0.043,0.522
32.320,0.5120,-0.033,0.497
32.340,0.5114,-0.024,0.497
32.360,0.5110,-0.014,0.522
32.380,0.5108,-0.003,0.556
32.400,0.5109,0.008,0.573
32.420,0.5111,0.020,0.564
32.440,0.5116,0.031,0.539
32.460,0.5125,0.041,0.514
32.480,0.5133,0.052,0.505
32.500,0.5144,0.062,0.488
32.520,0.5158,0.072,0.463
32.540,0.5173,0.080,0.455
32.560,0.5190,0.089,0.463
32.580,0.5208,0.099,0.472
32.600,0.5230,0.108,0.455
32.620,0.5252,0.117,0.429
32.640,0.5276,0.125,0.413
32.660,0.5303,0.133,0.404
32.680,0.5329,0.141,0.396
32.700,0.5359,0.150,0.371
32.720,0.5390,0.157,0.337
32.740,0.5422,0.163,0.320
32.760,0.5454,0.169,0.320
32.780,0.5490,0.176,0.312
32.800,0.5525,0.182,0.286
32.820,0.5562,0.187,0.253
32.840,0.5600,0.192,0.227
32.860,0.5639,0.196,0.211
32.880,0.5679,0.200,0.211
32.900,0.5719,0.204,0.227
32.920,0.5760,0.209,0.227
32.940,0.5802,0.214,0.194
32.960,0.5846,0.217,0.152
32.980,0.5890,0.219,0.143
33.000,0.5933,0.222,0.160
33.020,0.5978,0.226,0.143
33.040,0.6024,0.229,0.067
33.060,0.6070,0.229,-0.017
33.080,0.6116,0.227,-0.051
33.100,0.6161,0.226,-0.034
33.120,0.6206,0.226,-0.008
33.140,0.6252,0.226,-6.918E-13
33.160,0.6297,0.226,-3.816E-13
33.180,0.6342,0.226,-0.008
33.200,0.6388,0.226,-0.025
33.220,0.6433,0.225,-0.042
33.240,0.6478,0.224,-0.051
33.260,0.6523,0.223,-0.051
33.280,0.6568,0.222,-0.051
33.300,0.6611,0.221,-0.042
33.320,0.6656,0.220,-0.034
33.340,0.6700,0.220,-0.034
33.360,0.6743,0.219,-0.042
33.380,0.6788,0.218,-0.051
33.400,0.6831,0.217,-0.051
33.420,0.6874,0.216,-0.059
33.440,0.6918,0.215,-0.076
33.460,0.6960,0.213,-0.093
33.480,0.7003,0.211,-0.118
33.500,0.7045,0.209,-0.168
33.520,0.7087,0.205,-0.236
33.540,0.7128,0.199,-0.278
33.560,0.7167,0.193,-0.269
33.580,0.7204,0.188,-0.244
33.600,0.7242,0.184,-0.244
33.620,0.7278,0.179,-0.269
33.640,0.7313,0.173,-0.295
33.660,0.7347,0.167,-0.303
33.680,0.7380,0.161,-0.312
33.700,0.7412,0.155,-0.337
33.720,0.7442,0.148,-0.371
33.740,0.7471,0.139,-0.396
33.760,0.7498,0.131,-0.404
33.780,0.7523,0.123,-0.404
33.800,0.7547,0.115,-0.404
33.820,0.7569,0.107,-0.404
33.840,0.7590,0.099,-0.421
33.860,0.7609,0.091,-0.455
33.880,0.7626,0.081,-0.488
33.900,0.7642,0.071,-0.505
33.920,0.7654,0.061,-0.497
33.940,0.7666,0.051,-0.480
33.960,0.7675,0.041,-0.463
33.980,0.7682,0.032,-0.472
34.000,0.7688,0.023,-0.497
34.020,0.7692,0.012,-0.505
34.040,0.7693,0.002,-0.488
34.060,0.7692,-0.007,-0.472
34.080,0.7690,-0.016,-0.480
34.100,0.7686,-0.026,-0.497
34.120,0.7680,-0.036,-0.505
34.140,0.7671,-0.046,-0.497
34.160,0.7661,-0.057,-0.480
34.180,0.7648,-0.066,-0.455
34.200,0.7635,-0.075,-0.438
34.220,0.7619,-0.083,-0.438
34.240,0.7601,-0.092,-0.446
34.260,0.7583,-0.101,-0.446
34.280,0.7561,-0.110,-0.413
34.300,0.7538,-0.118,-0.371
34.320,0.7513,-0.124,-0.354
34.340,0.7488,-0.131,-0.371
34.360,0.7461,-0.139,-0.387
34.380,0.7432,-0.148,-0.371
34.400,0.7402,-0.155,-0.328
34.420,0.7370,-0.161,-0.286
34.440,0.7338,-0.166,-0.261
34.460,0.7304,-0.171,-0.244
34.480,0.7270,-0.176,-0.202
34.500,0.7233,-0.180,-0.118
34.520,0.7197,-0.181,-0.034
34.540,0.7161,-0.180,-0.008
34.560,0.7125,-0.180,-0.051
34.580,0.7089,-0.182,-0.101
34.600,0.7053,-0.185,-0.109
34.620,0.7015,-0.187,-0.076
34.640,0.6977,-0.188,-0.034
34.660,0.6940,-0.188,-0.017
34.680,0.6902,-0.188,-0.025
34.700,0.6865,-0.189,-0.042
34.720,0.6827,-0.190,-0.042
34.740,0.6788,-0.191,-0.025
34.760,0.6751,-0.191,-0.017
34.780,0.6712,-0.191,-0.017
34.800,0.6674,-0.192,-0.017
34.820,0.6635,-0.192,-0.008
34.840,0.6597,-0.192,-0.008
34.860,0.6559,-0.192,-0.025
34.880,0.6520,-0.193,-0.025
34.900,0.6481,-0.194,-3.074E-13
34.920,0.6443,-0.193,0.025
34.940,0.6404,-0.192,0.017
34.960,0.6366,-0.192,-0.008
34.980,0.6327,-0.193,-0.008
35.000,0.6289,-0.193,0.017
35.020,0.6250,-0.192,0.051
35.040,0.6212,-0.191,0.084
35.060,0.6173,-0.189,0.126
35.080,0.6136,-0.186,0.160
35.100,0.6099,-0.182,0.168
35.120,0.6063,-0.179,0.160
35.140,0.6028,-0.176,0.152
35.160,0.5993,-0.173,0.160
35.180,0.5959,-0.170,0.177
35.200,0.5925,-0.166,0.194
35.220,0.5892,-0.162,0.202
35.240,0.5861,-0.158,0.202
35.260,0.5829,-0.154,0.211
35.280,0.5799,-0.150,0.227
35.300,0.5770,-0.145,0.244
35.320,0.5741,-0.139,0.244
35.340,0.5714,-0.134,0.219
35.360,0.5687,-0.130,0.202
35.380,0.5662,-0.127,0.219
35.400,0.5636,-0.122,0.261
35.420,0.5612,-0.116,0.286
35.440,0.5590,-0.110,0.278
35.460,0.5568,-0.105,0.269
35.480,0.5548,-0.100,0.286
35.500,0.5528,-0.094,0.320
35.520,0.5510,-0.087,0.337
35.540,0.5493,-0.080,0.328
35.560,0.5479,-0.074,0.320
35.580,0.5464,-0.068,0.337
35.600,0.5451,-0.061,0.362
35.620,0.5440,-0.053,0.362
35.640,0.5430,-0.045,0.337
35.660,0.5422,-0.039,0.320
35.680,0.5414,-0.033,0.337
35.700,0.5408,-0.026,0.362
35.720,0.5403,-0.018,0.371
35.740,0.5401,-0.011,0.362
35.760,0.5400,-0.004,0.354
35.780,0.5399,0.003,0.354
35.800,0.5401,0.010,0.354
35.820,0.5403,0.017,0.354
35.840,0.5407,0.024,0.345
35.860,0.5413,0.031,0.328
35.880,0.5420,0.037,0.320
35.900,0.5428,0.043,0.337
35.920,0.5437,0.051,0.362
35.940,0.5448,0.059,0.362
35.960,0.5460,0.066,0.337
35.980,0.5475,0.072,0.312
36.000,0.5490,0.078,0.303
36.020,0.5505,0.084,0.295
36.040,0.5523,0.090,0.278
36.060,0.5542,0.095,0.261
36.080,0.5561,0.100,0.244
36.100,0.5582,0.105,0.236
36.120,0.5604,0.109,0.244
36.140,0.5625,0.114,0.261
36.160,0.5648,0.120,0.261
36.180,0.5674,0.125,0.236
36.200,0.5699,0.129,0.211
36.220,0.5725,0.133,0.202
36.240,0.5753,0.137,0.202
36.260,0.5781,0.141,0.202
36.280,0.5808,0.146,0.194
36.300,0.5839,0.150,0.177
36.320,0.5869,0.153,0.177
36.340,0.5899,0.156,0.194
36.360,0.5931,0.161,0.194
36.380,0.5964,0.165,0.160
36.400,0.5998,0.167,0.118
36.420,0.6030,0.169,0.084
36.440,0.6064,0.171,0.025
36.460,0.6099,0.171,-0.059
36.480,0.6133,0.168,-0.101
36.500,0.6166,0.165,-0.059
36.520,0.6199,0.165,0.025
36.540,0.6232,0.167,0.067
36.560,0.6266,0.169,0.042
36.580,0.6300,0.169,-0.008
36.600,0.6334,0.168,-0.034
36.620,0.6366,0.167,-0.025
36.640,0.6400,0.167,-0.017
36.660,0.6433,0.167,-0.025
36.680,0.6467,0.166,-0.051
36.700,0.6500,0.165,-0.067
36.720,0.6532,0.163,-0.059
36.740,0.6565,0.162,-0.034
36.760,0.6597,0.162,-0.017
36.780,0.6629,0.162,-0.034
36.800,0.6662,0.161,-0.059
36.820,0.6694,0.159,-0.067
36.840,0.6725,0.158,-0.059
36.860,0.6757,0.157,-0.051
36.880,0.6788,0.156,-0.051
36.900,0.6819,0.155,-0.042
36.920,0.6850,0.154,-0.025
36.940,0.6880,0.154,-0.017
36.960,0.6911,0.154,-0.042
36.980,0.6942,0.153,-0.093
37.000,0.6973,0.150,-0.118
37.020,0.7002,0.147,-0.109
37.040,0.7031,0.146,-0.118
37.060,0.7060,0.143,-0.185
37.080,0.7089,0.138,-0.278
37.100,0.7116,0.131,-0.328
37.120,0.7141,0.124,-0.320
37.140,0.7165,0.118,-0.269
37.160,0.7188,0.113,-0.211
37.180,0.7210,0.110,-0.185
37.200,0.7232,0.107,-0.219
37.220,0.7254,0.102,-0.278
37.240,0.7273,0.095,-0.295
37.260,0.7291,0.089,-0.269
37.280,0.7308,0.085,-0.253
37.300,0.7325,0.080,-0.278
37.320,0.7341,0.074,-0.312
37.340,0.7355,0.067,-0.320
37.360,0.7368,0.061,-0.328
37.380,0.7379,0.055,-0.354
37.400,0.7390,0.046,-0.379
37.420,0.7398,0.038,-0.371
37.440,0.7404,0.031,-0.345
37.460,0.7410,0.025,-0.337
37.480,0.7415,0.018,-0.337
37.500,0.7418,0.011,-0.337
37.520,0.7419,0.005,-0.354
37.540,0.7420,-0.002,-0.387
37.560,0.7419,-0.011,-0.396
37.580,0.7415,-0.019,-0.362
37.600,0.7410,-0.025,-0.328
37.620,0.7405,-0.031,-0.328
37.640,0.7398,-0.038,-0.345
37.660,0.7390,-0.045,-0.354
37.680,0.7380,-0.053,-0.345
37.700,0.7369,-0.060,-0.328
37.720,0.7356,-0.066,-0.312
37.740,0.7342,-0.072,-0.303
37.760,0.7328,-0.078,-0.286
37.780,0.7311,-0.084,-0.253
37.800,0.7294,-0.088,-0.227
37.820,0.7276,-0.092,-0.227
37.840,0.7258,-0.097,-0.244
37.860,0.7237,-0.102,-0.236
37.880,0.7216,-0.107,-0.177
37.900,0.7194,-0.110,-0.067
37.920,0.7171,-0.110,0.034
37.940,0.7150,-0.107,0.051
37.960,0.7129,-0.106,-0.017
37.980,0.7108,-0.108,-0.093
38.000,0.7085,-0.111,-0.109
38.020,0.7064,-0.113,-0.093
38.040,0.7040,-0.114,-0.084
38.060,0.7017,-0.116,-0.093
38.080,0.6994,-0.118,-0.093
38.100,0.6970,-0.120,-0.067
38.120,0.6946,-0.121,-0.042
38.140,0.6922,-0.121,-0.034
38.160,0.6897,-0.122,-0.042
38.180,0.6873,-0.123,-0.042
38.200,0.6848,-0.124,-0.025
38.220,0.6823,-0.124,-0.017
38.240,0.6798,-0.124,-0.017
38.260,0.6774,-0.125,-0.017
38.280,0.6748,-0.125,-0.008
38.300,0.6723,-0.125,-0.008
38.320,0.6699,-0.125,-0.025
38.340,0.6673,-0.126,-0.034
38.360,0.6648,-0.127,-0.025
38.380,0.6622,-0.127,-0.008
38.400,0.6597,-0.127,-0.008
38.420,0.6571,-0.127,-0.025
38.440,0.6546,-0.128,-0.034
38.460,0.6520,-0.129,-0.017
38.480,0.6494,-0.129,0.017
38.500,0.6468,-0.128,0.034
38.520,0.6443,-0.127,0.017
38.540,0.6417,-0.127,-0.017
38.560,0.6392,-0.128,-0.034
38.580,0.6366,-0.129,-0.017
38.600,0.6340,-0.129,0.008
38.620,0.6314,-0.128,0.017
38.640,0.6289,-0.128,0.017
38.660,0.6263,-0.128,0.034
38.680,0.6237,-0.127,0.067
38.700,0.6212,-0.125,0.093
38.720,0.6187,-0.123,0.109
38.740,0.6163,-0.121,0.126
38.760,0.6138,-0.118,0.143
38.780,0.6115,-0.115,0.152
38.800,0.6092,-0.112,0.152
38.820,0.6070,-0.109,0.152
38.840,0.6049,-0.106,0.160
38.860,0.6028,-0.103,0.168
38.880,0.6007,-0.099,0.168
38.900,0.5988,-0.096,0.160
38.920,0.5970,-0.093,0.160
38.940,0.5950,-0.090,0.185
38.960,0.5933,-0.086,0.211
38.980,0.5916,-0.081,0.219
39.000,0.5901,-0.077,0.202
39.020,0.5886,-0.073,0.177
39.040,0.5872,-0.070,0.177
39.060,0.5858,-0.067,0.202
39.080,0.5845,-0.062,0.236
39.100,0.5833,-0.057,0.236
39.120,0.5823,-0.052,0.202
39.140,0.5812,-0.049,0.185
39.160,0.5804,-0.045,0.202
39.180,0.5794,-0.040,0.236
39.200,0.5787,-0.035,0.244
39.220,0.5781,-0.030,0.236
39.240,0.5775,-0.026,0.236
39.260,0.5770,-0.021,0.236
39.280,0.5766,-0.016,0.219
39.300,0.5764,-0.012,0.185
39.320,0.5761,-0.009,0.168
39.340,0.5760,-0.006,0.185
39.360,0.5759,-0.002,0.219
39.380,0.5759,0.003,0.236
39.400,0.5760,0.008,0.219
39.420,0.5762,0.012,0.194
39.440,0.5765,0.015,0.194
39.460,0.5768,0.019,0.211
39.480,0.5772,0.024,0.219
39.500,0.5778,0.028,0.211
39.520,0.5784,0.032,0.202
39.540,0.5790,0.036,0.202
39.560,0.5799,0.040,0.202
39.580,0.5807,0.044,0.211
39.600,0.5816,0.049,0.219
39.620,0.5827,0.054,0.219
39.640,0.5838,0.058,0.211
39.660,0.5850,0.062,0.202
39.680,0.5862,0.066,0.194
39.700,0.5876,0.070,0.177
39.720,0.5890,0.073,0.168
39.740,0.5905,0.076,0.177
39.760,0.5920,0.080,0.194
39.780,0.5937,0.084,0.194
39.800,0.5954,0.088,0.177
39.820,0.5972,0.091,0.160
39.840,0.5990,0.094,0.152
39.860,0.6010,0.097,0.152
39.880,0.6029,0.100,0.143
39.900,0.6050,0.103,0.101
39.920,0.6070,0.105,0.017
39.940,0.6092,0.104,-0.076
39.960,0.6113,0.101,-0.118
39.980,0.6132,0.098,-0.084
40.000,0.6152,0.097,-0.017
40.020,0.6171,0.098,0.034
40.040,0.6190,0.099,0.042
40.060,0.6211,0.100,0.025
40.080,0.6230,0.100,0.017
40.100,0.6251,0.100,0.025
40.120,0.6270,0.101,0.034
40.140,0.6291,0.102,0.008
40.160,0.6312,0.102,-0.034
40.180,0.6332,0.100,-0.051
40.200,0.6352,0.099,-0.034
40.220,0.6371,0.099,-0.017
40.240,0.6392,0.099,-0.025
40.260,0.6411,0.098,-0.034
40.280,0.6431,0.097,-0.025
40.300,0.6450,0.097,-0.017
40.320,0.6469,0.097,-0.025
40.340,0.6489,0.096,-0.042
40.360,0.6508,0.095,-0.051
40.380,0.6526,0.094,-0.051
40.400,0.6546,0.093,-0.051
40.420,0.6564,0.092,-0.051
40.440,0.6582,0.091,-0.051
40.460,0.6600,0.090,-0.051
40.480,0.6618,0.089,-0.051
40.500,0.6635,0.088,-0.051
40.520,0.6654,0.087,-0.051
40.540,0.6671,0.086,-0.042
40.560,0.6688,0.085,-0.025
40.580,0.6705,0.085,-0.008
40.600,0.6722,0.085,-0.008
40.620,0.6739,0.085,-0.034
40.640,0.6756,0.084,-0.059
40.660,0.6772,0.082,-0.059
40.680,0.6788,0.081,-0.042
40.700,0.6804,0.081,-0.042
40.720,0.6821,0.080,-0.067
40.740,0.6837,0.078,-0.076
40.760,0.6851,0.076,-0.051
40.780,0.6867,0.076,-0.025
40.800,0.6882,0.076,-0.025
40.820,0.6897,0.075,-0.042
40.840,0.6912,0.074,-0.051
40.860,0.6926,0.073,-0.059
40.880,0.6941,0.072,-0.076
40.900,0.6956,0.070,-0.084
40.920,0.6969,0.068,-0.076
40.940,0.6982,0.067,-0.067
40.960,0.6996,0.066,-0.084
40.980,0.7009,0.064,-0.118
41.000,0.7021,0.061,-0.135
41.020,0.7033,0.058,-0.126
41.040,0.7044,0.056,-0.118
41.060,0.7055,0.054,-0.126
41.080,0.7066,0.051,-0.143
41.100,0.7076,0.047,-0.152
41.120,0.7084,0.044,-0.177
41.140,0.7094,0.041,-0.261
41.160,0.7101,0.035,-0.396
41.180,0.7108,0.025,-0.531
41.200,0.7112,0.013,-0.589
41.220,0.7113,0.000,-0.547
41.240,0.7112,-0.010,-0.438
41.260,0.7108,-0.017,-0.320
41.280,0.7105,-0.022,-0.236
41.300,0.7100,-0.026,-0.177
41.320,0.7094,-0.029,-0.135
41.340,0.7088,-0.031,-0.118
41.360,0.7082,-0.033,-0.126
41.380,0.7074,-0.036,-0.135
41.400,0.7067,-0.039,-0.126
41.420,0.7059,-0.041,-0.109
41.440,0.7050,-0.043,-0.109
41.460,0.7042,-0.045,-0.118
41.480,0.7032,-0.049,-0.109
41.500,0.7022,-0.051,-0.093
41.520,0.7011,-0.052,-0.084
41.540,0.7002,-0.054,-0.084
41.560,0.6991,-0.056,-0.067
41.580,0.6979,-0.057,-0.042
41.600,0.6968,-0.057,-0.051
41.620,0.6957,-0.058,-0.084
41.640,0.6945,-0.061,-0.093
41.660,0.6933,-0.063,-0.059
41.680,0.6919,-0.063,-0.017
41.700,0.6907,-0.063,-0.008
41.720,0.6895,-0.063,-0.025
41.740,0.6882,-0.064,-0.042
41.760,0.6870,-0.065,-0.042
41.780,0.6856,-0.066,-0.025
41.800,0.6843,-0.066,-0.017
41.820,0.6829,-0.066,-0.025
41.840,0.6817,-0.067,-0.042
41.860,0.6803,-0.068,-0.042
41.880,0.6789,-0.069,-0.025
41.900,0.6776,-0.069,-0.008
41.920,0.6762,-0.069,-0.008
41.940,0.6748,-0.069,-0.025
41.960,0.6735,-0.070,-0.034
41.980,0.6720,-0.071,-0.025
42.000,0.6706,-0.071,-0.017
42.020,0.6692,-0.071,-0.025
42.040,0.6678,-0.072,-0.034
42.060,0.6663,-0.073,-0.025
42.080,0.6649,-0.073,-0.008
42.100,0.6634,-0.073,1.079E-13
42.120,0.6620,-0.073,1.079E-13
42.140,0.6605,-0.073,0.000
42.160,0.6591,-0.073,-0.008
42.180,0.6576,-0.073,-0.025
42.200,0.6562,-0.074,-0.034
42.220,0.6547,-0.075,-0.025
42.240,0.6531,-0.075,-0.008
42.260,0.6517,-0.075,-8.743E-14
42.280,0.6502,-0.075,-1.107E-13
42.300,0.6486,-0.075,-0.008
42.320,0.6472,-0.075,-0.025
42.340,0.6457,-0.076,-0.034
42.360,0.6441,-0.077,-0.017
42.380,0.6426,-0.077,0.017
42.400,0.6411,-0.076,0.034
42.420,0.6395,-0.075,0.017
42.440,0.6381,-0.075,-0.017
42.460,0.6366,-0.076,-0.034
42.480,0.6351,-0.077,-0.017
42.500,0.6335,-0.077,0.008
42.520,0.6320,-0.076,0.017
42.540,0.6304,-0.076,0.017
42.560,0.6290,-0.076,0.025
42.580,0.6274,-0.075,0.042
42.600,0.6260,-0.074,0.042
42.620,0.6245,-0.073,0.034
42.640,0.6230,-0.073,0.034
42.660,0.6216,-0.072,0.051
42.680,0.6201,-0.071,0.076
42.700,0.6188,-0.069,0.093
42.720,0.6173,-0.067,0.118
42.740,0.6161,-0.065,0.160
42.760,0.6148,-0.061,0.219
42.780,0.6136,-0.056,0.253
42.800,0.6126,-0.050,0.227
42.820,0.6116,-0.045,0.168
42.840,0.6108,-0.043,0.109
42.860,0.6099,-0.041,0.076
42.880,0.6091,-0.040,0.067
42.900,0.6084,-0.039,0.084
42.920,0.6075,-0.037,0.126
42.940,0.6068,-0.034,0.160
42.960,0.6062,-0.030,0.160
42.980,0.6056,-0.027,0.135
43.000,0.6051,-0.025,0.118
43.020,0.6046,-0.023,0.135
43.040,0.6041,-0.020,0.168
43.060,0.6038,-0.016,0.177
43.080,0.6035,-0.012,0.143
43.100,0.6033,-0.010,0.101
43.120,0.6032,-0.009,0.093
43.140,0.6029,-0.007,0.118
43.160,0.6028,-0.004,0.126
43.180,0.6028,-0.001,0.093
43.200,0.6028,0.000,0.051
43.220,0.6028,0.000,0.051
43.240,0.6028,0.001,0.093
43.260,0.6028,0.004,0.126
43.280,0.6029,0.007,0.118
43.300,0.6032,0.009,0.093
43.320,0.6033,0.010,0.101
43.340,0.6035,0.012,0.135
43.360,0.6038,0.016,0.160
43.380,0.6041,0.019,0.152
43.400,0.6046,0.022,0.126
43.420,0.6050,0.024,0.118
43.440,0.6056,0.026,0.126
43.460,0.6061,0.029,0.152
43.480,0.6067,0.032,0.160
43.500,0.6074,0.036,0.118
43.520,0.6081,0.038,0.017
43.540,0.6090,0.037,-0.118
43.560,0.6097,0.033,-0.227
43.580,0.6103,0.027,-0.286
43.600,0.6108,0.021,-0.303
43.620,0.6112,0.015,-0.295
43.640,0.6114,0.009,-0.261
43.660,0.6115,0.004,-0.194
43.680,0.6115,0.001,-0.109
43.700,0.6115,0.000,-0.042
43.720,0.6115,0.000,-0.008
43.740,0.6115,0.000,0.000
43.760,0.6115,0.000,0.000
43.780,0.6115,0.000,0.000
43.800,0.6115,0.000,0.000
43.820,0.6115,0.000,0.000
43.840,0.6115,0.000,0.000
43.860,0.6115,0.000,0.000
43.880,0.6115,0.000,0.000
43.900,0.6115,0.000,0.000
43.920,0.6115,0.000,0.000
43.940,0.6115,0.000,0.000
43.960,0.6115,0.000,0.000
43.980,0.6115,0.000,0.000
44.000,0.6115,0.000,0.000
44.020,0.6115,0.000,0.000
44.040,0.6115,0.000,0.000
44.060,0.6115,0.000,0.000
44.080,0.6115,0.000,0.000
44.100,0.6115,0.000,0.000
44.120,0.6115,0.000,0.000
44.140,0.6115,0.000,0.000
44.160,0.6115,0.000,0.000
44.180,0.6115,0.000,0.000
44.200,0.6115,0.000,0.000
44.220,0.6115,0.000,0.000
44.240,0.6115,0.000,0.000
44.260,0.6115,0.000,0.000
44.280,0.6115,0.000,0.000
44.300,0.6115,0.000,0.000
44.320,0.6115,0.000,0.000
44.340,0.6115,0.000,0.000
44.360,0.6115,0.000,0.000
44.380,0.6115,0.000,0.000
44.400,0.6115,0.000,0.000
44.420,0.6115,0.000,0.000
44.440,0.6115,0.000,0.000
44.460,0.6115,0.000,0.000
44.480,0.6115,0.000,0.000
44.500,0.6115,0.000,0.000
44.520,0.6115,0.000,0.000
44.540,0.6115,0.000,0.000
44.560,0.6115,0.000,0.000
44.580,0.6115,0.000,0.000
44.600,0.6115,0.000,0.000
44.620,0.6115,0.000,0.000
44.640,0.6115,0.000,0.000
44.660,0.6115,0.000,0.000
44.680,0.6115,0.000,0.000
44.700,0.6115,0.000,0.000
44.720,0.6115,0.000,0.000
44.740,0.6115,0.000,0.000
44.760,0.6115,0.000,0.000
44.780,0.6115,0.000,0.000
44.800,0.6115,0.000,0.000
44.820,0.6115,0.000,0.000
44.840,0.6115,0.000,0.000
44.860,0.6115,0.000,0.000
44.880,0.6115,0.000,0.000
44.900,0.6115,0.000,0.000
44.920,0.6115,0.000,0.000
44.940,0.6115,0.000,0.000
44.960,0.6115,0.000,0.000
44.980,0.6115,0.000,0.000
45.000,0.6115,0.000,0.000
45.020,0.6115,0.000,0.000
45.040,0.6115,0.000,0.000
45.060,0.6115,0.000,0.000
45.080,0.6115,0.000,0.000
45.100,0.6115,0.000,0.000
45.120,0.6115,0.000,0.000
45.140,0.6115,0.000,0.000
45.160,0.6115,0.000,0.000
45.180,0.6115,0.000,0.000
45.200,0.6115,0.000,0.000
45.220,0.6115,0.000,0.000
45.240,0.6115,0.000,0.000
45.260,0.6115,0.000,0.000
45.280,0.6115,0.000,0.000
45.300,0.6115,0.000,0.000
45.320,0.6115,0.000,0.000
45.340,0.6115,0.000,0.000
45.360,0.6115,0.000,0.000
45.380,0.6115,0.000,0.000
45.400,0.6115,0.000,0.000
45.420,0.6115,0.000,0.000
45.440,0.6115,0.000,0.000
45.460,0.6115,0.000,0.000
45.480,0.6115,0.000,0.000
45.500,0.6115,0.000,0.000
45.520,0.6115,0.000,0.000
45.540,0.6115,0.000,0.000
45.560,0.6115,0.000,0.000
45.580,0.6115,0.000,0.000
45.600,0.6115,0.000,0.000
45.620,0.6115,0.000,0.000
45.640,0.6115,0.000,0.000
45.660,0.6115,0.000,0.000
45.680,0.6115,0.000,0.000
45.700,0.6115,0.000,0.000
45.720,0.6115,0.000,0.000
45.740,0.6115,0.000,0.000
45.760,0.6115,0.000,0.000
45.780,0.6115,0.000,0.000
45.800,0.6115,0.000,0.000
45.820,0.6115,0.000,0.000
45.840,0.6115,0.000,0.000
45.860,0.6115,0.000,0.000
45.880,0.6115,0.000,0.000
45.900,0.6115,0.000,0.000
45.920,0.6115,0.000,0.000
45.940,0.6115,0.000,0.000
45.960,0.6115,0.000,0.000
45.980,0.6115,0.000,0.000
46.000,0.6115,0.000,0.000
46.020,0.6115,0.000,0.000
46.040,0.6115,0.000,0.000
46.060,0.6115,0.000,0.000
46.080,0.6115,0.000,0.000
46.100,0.6115,0.000,0.000
46.120,0.6115,0.000,0.000
46.140,0.6115,0.000,0.000
46.160,0.6115,0.000,0.000
46.180,0.6115,0.000,0.000
46.200,0.6115,0.000,0.000
46.220,0.6115,0.000,0.000
46.240,0.6115,0.000,0.000
